blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters
66A,YUNG KUANG ROAD,611066,NIL,1.33178150391025,103.723126159943,new_building,,,,
2G,JALAN PAPAN,619834,ASPRI-D WALL PAPAN,1.32198602299754,103.730623059032,new_building,,,,
1A,TUAS SOUTH EDGE,638626,SITE OFFICE,1.26109098006187,103.623066692881,new_building,,,,
6,TUAS VIEW DRIVE,639061,NIL,1.28830008511321,103.628521566429,new_building,,,,
427A,JURONG WEST AVENUE 1,641427,NIL,1.35105663344621,103.725574691858,new_building,,,,
500,JALAN BAHAR,649920,NIL,1.37500619961016,103.697026181968,new_building,,,,
20A,SEGAR ROAD,679350,NIL,1.39028896209381,103.772000468017,new_building,,,,
10A,WOODLANDS STREET 31,739312,WOODLANDS POLYCLINIC ()ANNEX BLOCK),1.43092682518551,103.77474488937,new_building,,,,
51,CANBERRA CRESCENT,759827,CANBERRA CRESCENT RESIDENCES,1.44992123026952,103.829397162646,new_building,,,,
53,CANBERRA CRESCENT,759828,CANBERRA CRESCENT RESIDENCES,1.44992123026952,103.829397162646,new_building,,,,
55,CANBERRA CRESCENT,759829,CANBERRA CRESCENT RESIDENCES,1.44992123026952,103.829397162646,new_building,,,,
57,CANBERRA CRESCENT,759830,CANBERRA CRESCENT RESIDENCES,1.44992123026952,103.829397162646,new_building,,,,
811,UPPER THOMSON ROAD,788978,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,
813,UPPER THOMSON ROAD,788979,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,
815,UPPER THOMSON ROAD,788980,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,
817,UPPER THOMSON ROAD,788981,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,
819,UPPER THOMSON ROAD,788982,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,
11,WOODLANDS CLOSE,737853,BETHESDA CHRISTIAN CENTRE,1.43482603452741,103.802773360648,name_change,CALROSE ACADEMY PTE. LTD.,1.43475840297332,103.802721060156,
65,TENGAH GARDEN WALK,699893,COPEN GRAND,1.36192301424331,103.730200840655,name_change,COPEN GRAND (U/C),1.36192301424331,103.730200840655,
53,TENGAH GARDEN WALK,699910,COPEN GRAND,1.36149747523493,103.730779254791,name_change,COPEN GRAND (U/C),1.36149747523493,103.730779254791,
20,LENGKOK BAHRU,159053,BLK A,1.28736604092556,103.81481812521,name_change,NIL,1.28686170538596,103.813904189286,
1,SERAYA AVENUE,628208,NIL,1.27589242545013,103.726871135948,location_change,NIL,1.27111672941869,103.736254000329,1170.465548513613
1,WOODLANDS STREET 31,738581,FUCHUN COMMUNITY CLUB (U/C),1.42958660649594,103.774850125046,name_change,FUCHUN COMMUNITY CLUB (PENDING U/C),1.42958660649594,103.774850125046,
26A,CAVAN ROAD,209854,NEST HOTEL,1.31087924800926,103.861821440459,name_change,HOTEL SNOW LAVENDER,1.31087924800926,103.861821440459,
195,SERANGOON ROAD,218067,THE QUAY HOTEL LITTLE INDIA,1.30917901197119,103.853224450863,name_change,BROADWAY HOTEL,1.30917901197119,103.853224450863,
6,ANG MO KIO STREET 44,569253,NIL,1.36500301580801,103.859092846726,name_change,PATHLIGHT SCHOOL 2,1.36500301580801,103.859092846726,
4A,MOUNT EMILY ROAD,228486,DUET @ EMILY,1.3043991356942,103.849385237837,name_change,NIL,1.3043991356942,103.849385237837,
180,BEDOK RESERVOIR ROAD,479220,EUNOS COMMUNITY CLUB (U/C),1.33262678312198,103.915230025095,name_change,EUNOS COMMUNITY CLUB (PENDING U/C),1.33262678312198,103.915230025095,
1B,CLUNY ROAD,259598,NATIONAL BIODIVERSITY CENTRE,1.31654969925993,103.817186800754,name_change,NIL,1.31654969925993,103.817186800754,
6,MOUNT EMILY ROAD,228487,DUET @ EMILY,1.30443154029468,103.849328254213,name_change,NIL,1.30443154029468,103.849328254213,
2,TEMBUSU DRIVE,627621,NIL,1.26746414180234,103.672515616861,location_change,NIL,1.26501965580378,103.67463592908,359.781152105197
535,CLEMENTI ROAD,599489,NGEE ANN POLYTECHNIC (BLK 16),1.33587693081627,103.776852582576,name_change,NGEE ANN POLYTECHNIC (BLK 1),1.33351616007246,103.776976659192,
303,JOO CHIAT PLACE,427983,STRAITS AT JOO CHIAT,1.31508334829522,103.908384589447,name_change,NIL,1.31508334829522,103.908384589447,
2,MOUNT EMILY ROAD,228484,DUET @ EMILY,1.30436404749245,103.84943009639,name_change,NIL,1.30436404749245,103.84943009639,
297B,LORONG 6 TOA PAYOH,319389,NIL,1.33028857436685,103.851567502968,name_change,TOA PAYOH SPORTS HALL,1.33028857436685,103.851567502968,
5,AYER CHAWAN PLACE,627869,NIL,1.27139138658537,103.694542326207,location_change,NIL,1.26744707804549,103.691289464791,568.4386900420002
297A,LORONG 6 TOA PAYOH,319389,NIL,1.33028857436685,103.851567502968,name_change,TOA PAYOH SPORTS HALL,1.33028857436685,103.851567502968,
67,TENGAH GARDEN WALK,699894,COPEN GRAND,1.36192145614213,103.730461439514,name_change,COPEN GRAND (U/C),1.36192145614213,103.730461439514,
940,OLD CHOA CHU KANG ROAD,698910,CHOA CHU KANG CEMETERY OFFICE,1.3727227877632,103.690421315958,name_change,NIL,1.3727227877632,103.690421315958,
51,TENGAH GARDEN WALK,699909,COPEN GRAND,1.36150266271849,103.731060572318,name_change,COPEN GRAND (U/C),1.36150266271849,103.731060572318,
60,KHEAM HOCK ROAD,298824,DUNEARN ESTATE,1.32972931832858,103.820143577883,name_change,NIL,1.32974821068208,103.820116625365,
10,JALAN UBI,409075,KAMPONG KEMBANGAN COMMUNITY CLUB (TEMP OFFICE),1.3177006204915,103.900833499817,name_change,KAMPONG UBI COMMUNITY CENTRE,1.31784644102688,103.900750123561,
223,GUILLEMARD ROAD,399738,MORI,1.31131219787605,103.882972095616,name_change,NIL,1.31123492835897,103.883119307947,
33,ERSKINE ROAD,69333,NIL,1.28082650192656,103.845399433815,name_change,THE SCARLET HOTEL,1.28082650192656,103.845399433815,
50,ANG MO KIO STREET 61,569163,YIO CHU KANG COMMUNITY CLUB (U/C),1.38132578567055,103.841450468671,name_change,YIO CHU KANG COMMUNITY CLUB (PENDING U/C),1.38132578567055,103.841450468671,
100,JURONG ISLAND HIGHWAY,627867,NIL,1.27776680299102,103.681296002911,location_change,NIL,1.26907088657711,103.69845992241,2139.089828315481
435,ANG MO KIO AVENUE 10,560435,CHENG SAN COMMUNITY CLUB (TEMP OFFICE),1.36766116325929,103.854307499675,name_change,CHONG BOON RISE,1.36770367834269,103.854214313011,
69,TENGAH GARDEN WALK,699895,COPEN GRAND,1.36190078977329,103.730790607778,name_change,COPEN GRAND (U/C),1.36190078977329,103.730790607778,
18,PIONEER ROAD,628498,NIL,1.31196599484918,103.686973622172,location_change,NIL,1.30776649760434,103.687179207763,467.5217164920828
18,CROSS STREET,48423,18 CROSS,1.28355426127583,103.846882908595,name_change,CROSS STREET EXCHANGE,1.28355426127583,103.846882908595,
59,TENGAH GARDEN WALK,699913,COPEN GRAND,1.36150164949926,103.730169909399,name_change,COPEN GRAND (U/C),1.36150164949926,103.730169909399,
25,JALAN KAKATUA,598543,JURONG PARK,1.34406220300547,103.766278196846,name_change,INNATE MONTESSORI PTE. LTD.,1.34406219315124,103.766278202829,
1,HAIG LANE,438803,ROYAL HALLMARK,1.30907421145446,103.898319919507,name_change,ROYAL HALLMARK (U/C),1.30907421145446,103.898319919507,
1,SENTUL WALK,829858,PUNGGOL COAST BUS INTERCHANGE,1.41420640947368,103.907934456334,name_change,NIL,1.41420640947368,103.907934456334,
267,SERANGOON AVENUE 3,550267,MARKET,1.35319405066769,103.870920824793,name_change,NIL,1.3531696660359,103.870953693678,
17,SAKRA ROAD,627886,NIL,1.26103987283295,103.703700648738,location_change,NIL,1.26485446056716,103.704820373564,442.0505910969017
299,LORONG 6 TOA PAYOH,319390,NIL,1.33028857436685,103.851567502968,name_change,TOA PAYOH SPORTS HALL,1.33028857436685,103.851567502968,
51,SERAYA AVENUE,627832,NIL,1.27282315121877,103.731667166187,location_change,NIL,1.27225806812095,103.727423458878,475.9284254414904
1G,CLUNY ROAD,259603,SINGAPORE BOTANIC GARDENS (CENTRE FOR ETHNOBOTANY),1.31942115865974,103.816533762095,name_change,NIL,1.3195183559152,103.816557954578,
297,LORONG 6 TOA PAYOH,319389,NIL,1.33041404935825,103.851280023328,name_change,TOA PAYOH SPORTS HALL,1.33041404935825,103.851280023328,
1,WOODLANDS STREET 81,738526,WOODLANDS COMMUNITY CLUB (U/C),1.43981512387409,103.788244210049,name_change,WOODLANDS COMMUNITY CLUB (PENDING U/C),1.43981512387409,103.788244210049,
24,MARINA VIEW,19960,W RESIDENCES MARINA VIEW – SINGAPORE,1.27670307917562,103.849736169355,name_change,MARINA VIEW RESIDENCES,1.27670307917562,103.849736169355,
51,JOO CHIAT ROAD,427373,AQUEEN HERITAGE HOTEL - JOO CHIAT,1.31498200860554,103.89862059683,name_change,AM HOTEL,1.31498200860554,103.89862059683,
297C,LORONG 6 TOA PAYOH,319389,NIL,1.33021801545927,103.85195095117,name_change,SINGAPORE TABLE TENNIS ACADEMY,1.33025700558676,103.851966024301,
37,NORTH CANAL ROAD,59293,HABYT CLARKE QUAY,1.2870554646758,103.847101670945,name_change,CHAMPION HOTEL CITY,1.2870554646758,103.847101670945,
2,TEMASEK BOULEVARD,38982,CONRAD SINGAPORE MARINA BAY,1.29349139796574,103.858779513419,name_change,CONRAD CENTENNIAL SINGAPORE,1.29349139796574,103.858779513419,
73,TENGAH GARDEN WALK,699887,COPEN GRAND,1.36191143783474,103.731287512954,name_change,COPEN GRAND (U/C),1.36191143783474,103.731287512954,
844,YISHUN STREET 81,760844,KHATIB CENTRAL,1.41562517345068,103.835446503581,name_change,KAHTIB CENTRAL,1.41562517345068,103.835446503581,
1F,CLUNY ROAD,259602,SINGAPORE BOTANIC GARDENS (CENTRE FOR EDUCATION AND OUTREACH),1.31897194885683,103.816161610453,name_change,NIL,1.31897194885683,103.816161610453,
80,MANDAI LAKE ROAD,729826,GIANT PANDA FOREST,1.40365248268001,103.792498795944,name_and_location_change,NIL,1.40050829280518,103.789963566126,449.06057121687934
4B,MOUNT EMILY ROAD,228486,DUET @ EMILY,1.3043991356942,103.849385237837,name_change,NIL,1.3043991356942,103.849385237837,
1,MOUNT PLEASANT ROAD,298333,THOMSON POLICE COMPLEX (BLK 1),1.32862230231263,103.837652705219,name_change,THOMSON POLICE COMPLEX (BLK 10 ANNEX),1.33053467731909,103.836685458855,
98,VICTORIA STREET,188066,CENTRAL ARTS LIBRARY,1.29743229408405,103.854071363949,name_change,INFORMATICS ACADEMY,1.29762767084737,103.854548604259,
6A,MOUNT EMILY ROAD,228487,DUET @ EMILY,1.30443154056841,103.849328253941,name_change,NIL,1.30443154056841,103.849328253941,
63,TENGAH GARDEN WALK,699892,COPEN GRAND,1.36192349991236,103.729948432183,name_change,COPEN GRAND (U/C),1.36192349991236,103.729948432183,
2A,MOUNT EMILY ROAD,228484,DUET @ EMILY,1.30436404694499,103.849430096662,name_change,NIL,1.30436404694499,103.849430096662,
26,CAVAN ROAD,209854,NEST HOTEL,1.31087924800926,103.861821440459,name_change,HOTEL SNOW LAVENDER,1.31087924800926,103.861821440459,
126,YISHUN STREET 11,760126,CHONG PANG COMMUNITY CLUB (TEMP OFFICE),1.43350905989816,103.830011887888,name_change,CHONG PANG COMMUNITY CLUB (TEMPORARY OFFICE),1.43350905989816,103.830011887888,
601,RIFLE RANGE ROAD,588398,NIL,1.3606052603701,103.799431453361,location_change,NIL,1.3556001772533,103.796247570564,659.5487701588022
158A,GUL CIRCLE,629616,DNV TECHNOLOGY CENTRE WEST,1.31983696234329,103.676044126593,name_change,DNV LABORATORY,1.31983696234329,103.676044126593,
121,DEFU LANE 10,539231,DEFU INDUSTRIAL ESTATE,1.35655704298365,103.893077105464,name_change,NIL,1.35668346446962,103.893134280141,
50,CLUNY PARK ROAD,257488,SINGAPORE BOTANIC GARDENS (THE GARAGE),1.3188797159166,103.8155806673,name_change,THE GARAGE (SINGAPORE BOTANIC GARDENS),1.3188797159166,103.8155806673,
22,JALAN LAKUM,808840,SELETAR HILLS ESTATE,1.38500779925579,103.872259225868,name_change,NIL,1.38491521419354,103.872236073353,
2,ANG MO KIO STREET 44,569250,PATHLIGHT SCHOOL (ANG MO KIO CAMPUS 2),1.36363517582629,103.85801093879,name_change,PATHLIGHT SCHOOL 3,1.36363517582629,103.85801093879,
2001A,UPPER CHANGI ROAD NORTH,508898,SELARANG FIRE TRAINING GROUND,1.37074735498996,103.981658138174,name_change,NIL,1.37062214569753,103.981287709616,
50,JURONG ISLAND HIGHWAY,627877,NIL,1.2805727238784,103.715853150469,location_change,NIL,1.28176147502858,103.718748794438,347.98312654587124
61,TENGAH GARDEN WALK,699891,COPEN GRAND,1.36192865449978,103.729712493673,name_change,COPEN GRAND (U/C),1.36192865449978,103.729712493673,
26B,CAVAN ROAD,209854,NEST HOTEL,1.31087924800926,103.861821440459,name_change,HOTEL SNOW LAVENDER,1.31087924800926,103.861821440459,
105,SOPHIA ROAD,228170,SOPHIA REGENCY,1.30254668108558,103.846337135937,name_change,SOPHIA REGENCY (U/C),1.30254668108558,103.846337135937,
160,LORONG 6 TOA PAYOH,319380,TOA PAYOH EAST COMMUNITY CLUB,1.33631536496443,103.854848437202,name_change,TOA PAYOH EAST COMMUNITY CLUB (PENDING RELOCATION),1.33631536496443,103.854848437202,
20,TOH YI DRIVE,596569,BUKIT TIMAH COMMUNITY CLUB,1.34044437484729,103.771709459352,name_change,BUKIT TIMAH COMMUNITY CLUB (PENDING U/C),1.34044437484729,103.771709459352,
57,TENGAH GARDEN WALK,699912,COPEN GRAND,1.36149804974031,103.73043949934,name_change,COPEN GRAND (U/C),1.36149804974031,103.73043949934,
61,MERANTI CRESCENT,627807,NIL,1.23879231174687,103.685897668792,location_change,NIL,1.23612189612029,103.68093588601,626.4423138171596
194,UPPER THOMSON ROAD,574339,THOMSON COMMUNITY CLUB (U/C),1.35119677758172,103.8363104366,name_change,THOMSON COMMUNITY CLUB,1.35119677758172,103.8363104366,
59,PENJURU ROAD,609142,NIL,1.30217816743926,103.732876447907,location_change,NIL,1.30440574405769,103.735168988719,355.39126756134385
1E,CLUNY ROAD,259601,SINGAPORE BOTANIC GARDENS (CENTRE OF URBAN GREENERY AND ECOLOGY),1.3184000275445,103.816024271327,name_change,SINGAPORE ENVIRONMENT COUNCIL,1.3184000275445,103.816024271327,
12,LORONG 12 GEYLANG,398993,GOSTAY HOTEL,1.31140044123756,103.878121314712,name_change,NIL,1.31140044123756,103.878121314712,
70A,BEDOK RESERVOIR ROAD,479312,EUNOS COMMUNITY CLUB (TEMP OFFICE),1.33230754120576,103.913455267951,name_change,TEMPORARY SITE OFFICE,1.33242605678847,103.913396070774,
60,STEVENS ROAD,257854,GOSPEL LIGHT BIBLE-PRESBYTERIAN CHURCH,1.31648645213424,103.826411850468,name_change,NIL,1.31661312897699,103.826149850948,
6B,MOUNT EMILY ROAD,228487,DUET @ EMILY,1.30443154056841,103.849328253941,name_change,NIL,1.30443154056841,103.849328253941,
235,CORPORATION ROAD,619771,TAMAN JURONG POLYCLINIC,1.33123782264044,103.722986843748,name_change,ACUTE AND REHABILITATION HOSPITAL & 24 HOURS OUTPATIENT CLINIC (WEST POINT HOSPITAL),1.33093978855518,103.723072368708,
50,KEONG SAIK ROAD,89154,A HOTEL CHINATOWN,1.28079216317408,103.841812323258,name_change,HOTEL 1929,1.28079216317408,103.841812323258,
22,CROSS STREET,48421,NIL,1.28423869111672,103.846705363258,name_change,CROSS STREET EXCHANGE,1.28423869111672,103.846705363258,
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (BANDSTAND GAZEBO),1.31038657419727,103.816319662593,name_and_location_change,NATIONAL PARKS BOARD (NPARKS),1.31568827087057,103.816190606231,589.6963173309879
22,MARINA VIEW,19959,W RESIDENCES MARINA VIEW – SINGAPORE,1.27670307917562,103.849736169355,name_change,MARINA VIEW RESIDENCES,1.27670307917562,103.849736169355,
26C,CAVAN ROAD,209854,NEST HOTEL,1.31087924800926,103.861821440459,name_change,HOTEL SNOW LAVENDER,1.31087924800926,103.861821440459,
301,LORONG 6 TOA PAYOH,319392,NIL,1.32976530773456,103.850991791585,name_change,TOA PAYOH SPORTS CENTRE,1.33045992412023,103.850574273679,
195C,SERANGOON ROAD,218067,THE QUAY HOTEL LITTLE INDIA,1.30917901197119,103.853224451135,name_change,BROADWAY HOTEL,1.30917901197119,103.853224451135,
50,SERANGOON AVENUE 2,556129,BRADDELL HEIGHTS COMMUNITY CLUB,1.35169038154618,103.870408875865,name_change,BRADDELL HEIGHTS COMMUNITY CLUB (PENDING U/C),1.3516281467669,103.870443227253,
21,SHELFORD ROAD,288411,21 SHELFORD,1.32740019884468,103.812256773798,name_change,KELLET COURT,1.32740019884468,103.812256773798,
501,OLD CHOA CHU KANG ROAD,698928,HOME TEAM ACADEMY (BLK 1),1.3728276965341,103.722414544985,name_change,HOME TEAM ACADEMY (BLK 10),1.37187204750828,103.720870792771,
195B,SERANGOON ROAD,218067,THE QUAY HOTEL LITTLE INDIA,1.30917901197119,103.853224451135,name_change,BROADWAY HOTEL,1.30917901197119,103.853224451135,
821,UPPER THOMSON ROAD,787104,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,name_change,NIL,1.3965557139197,103.8172904975,
20,CROSS STREET,48422,NANKIN YARDS,1.28374576252035,103.847469684006,name_change,CROSS STREET EXCHANGE,1.28374576252035,103.847469684006,
41,UPPER WELD ROAD,207398,MACPHERSON HOTEL,1.30614571565495,103.853711346797,name_change,NIL,1.30614571565495,103.853711346797,
2B,MOUNT EMILY ROAD,228484,DUET @ EMILY,1.30436404694499,103.849430096662,name_change,NIL,1.30436404694499,103.849430096662,
845,YISHUN STREET 81,760845,KHATIB CENTRAL,1.4160188050375,103.835000766612,name_change,KAHTIB CENTRAL,1.4160188050375,103.835000766612,
1D,CLUNY ROAD,259600,SINGAPORE BOTANIC GARDENS SEED BANK,1.31790843581655,103.816189656291,name_change,NIL,1.31790843581655,103.816189656291,
4,TAMPINES STREET 91,528907,PATHLIGHT SCHOOL (TAMPINES),1.34711275884527,103.939451879381,name_change,NIL,1.34711275884527,103.939451879381,
71,TENGAH GARDEN WALK,699886,COPEN GRAND,1.36190672929397,103.731042025984,name_change,COPEN GRAND (U/C),1.36190672929397,103.731042025984,
4,MOUNT EMILY ROAD,228486,DUET @ EMILY,1.30439913596795,103.849385237293,name_change,NIL,1.30439913596795,103.849385237293,
1,MERLIMAU ROAD,628260,NIL,1.29012463967714,103.71324832038,location_change,NIL,1.28163643468789,103.713951107482,947.0732745152792
6A,TANJONG RHU ROAD,436884,DE CENTURION,1.29881006027302,103.884350279556,name_change,DE CENTURIAN,1.29881006027302,103.884350279556,
1999,LORONG 8 TOA PAYOH,319258,TOA PAYOH SOUTH COMMUNITY CLUB,1.33489037473653,103.859378974667,name_change,TOA PAYOH SOUTH COMMUNITY CLUB (PENDING RELOCATION),1.33489037473653,103.859378974667,
8,SIN MING ROAD,575628,ARTISAN 8,1.35371810230316,103.836117288176,name_change,NIL,1.35371665672148,103.836115880148,
2,OWEN ROAD,218842,OWEN HOUSE BY HABYT,1.31170733332103,103.854953206249,name_change,NIL,1.31170733332103,103.854953206249,
2000,UPPER CHANGI ROAD NORTH,508899,AIRPORT FIRE STATION 1,1.36978735831026,103.983270740951,name_change,NIL,1.36915922496461,103.983195958795,
141,MIDDLE ROAD,188976,COLIWOO BUGIS,1.29943775475739,103.85240273741,name_change,GSM BUILDING,1.29943775475739,103.85240273741,
15,BENOI ROAD,629888,NIL,1.29812914687591,103.677778688665,location_change,NIL,1.30411417350519,103.675670123226,705.5780258928934
20,MARINA VIEW,18963,W RESIDENCES MARINA VIEW – SINGAPORE,1.27670307917562,103.849736169355,name_change,MARINA VIEW RESIDENCES,1.27670307917562,103.849736169355,
6,ANG MO KIO STREET 53,569205,CHENG SAN COMMUNITY CLUB (U/C),1.37191523463477,103.849375024665,name_change,CHENG SAN COMMUNITY CLUB (PENDING U/C),1.37178045438826,103.849569974207,
195A,SERANGOON ROAD,218067,THE QUAY HOTEL LITTLE INDIA,1.30917901197119,103.853224451135,name_change,BROADWAY HOTEL,1.30917901197119,103.853224451135,
55,TENGAH GARDEN WALK,699911,COPEN GRAND,1.36114965205812,103.73064131967,name_change,COPEN GRAND (U/C),1.36114965205812,103.73064131967,
5,LENGKONG TIGA,417408,KAMPONG KEMBANGAN COMMUNITY CLUB (U/C),1.32315520137795,103.912698649271,name_change,KAMPONG KEMBANGAN COMMUNITY CLUB,1.32315520137795,103.912698649271,
670,BEDOK NORTH STREET 3,469627,KAKI BUKIT COMMUNITY CENTRE,1.33335800926146,103.926857202735,name_change,KAKI BUKIT COMMUNITY CENTRE (U/C),1.33335800926146,103.926857202735,
