blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters
65,QUEEN STREET,188544,BUGIS VILLAGE,1.30089736824545,103.854869709434,new_building,,,,
66,QUEEN STREET,188545,BUGIS VILLAGE,1.30089736824545,103.854869709434,new_building,,,,
67,QUEEN STREET,188546,BUGIS VILLAGE,1.30089736824545,103.854869709434,new_building,,,,
20,CRAWFORD STREET,190020,CRAWFORD HEIGHTS,1.30563432294019,103.864739448575,new_building,,,,
21,CRAWFORD STREET,190021,CRAWFORD HEIGHTS,1.30501456390922,103.864674954432,new_building,,,,
20A,CRAWFORD STREET,191020,CRAWFORD HEIGHTS,1.30519457504196,103.864786099367,new_building,,,,
598,SERANGOON ROAD,218210,NIL,1.31522075766025,103.858397109361,new_building,,,,
7,UNITY STREET,239591,THE ROBERTSON OPUS (U/C),1.29192554149368,103.841540921931,new_building,,,,
9,UNITY STREET,239592,THE ROBERTSON OPUS (U/C),1.29192554149368,103.841540921931,new_building,,,,
13,UNITY STREET,239593,THE ROBERTSON OPUS (U/C),1.29192554149368,103.841540921931,new_building,,,,
15,UNITY STREET,239594,THE ROBERTSON OPUS (U/C),1.29192554149368,103.841540921931,new_building,,,,
17,UNITY STREET,239595,ROBERTSON WALK,1.29173909592834,103.841194495006,new_building,,,,
11,RIVER VALLEY GREEN,239637,RIVER GREEN (U/C),1.29477065384575,103.833209033497,new_building,,,,
1,ZION CLOSE,247811,MILL POINT,1.29290709268773,103.830450365955,new_building,,,,
90,FERNHILL ROAD,259131,LADYHILL PARK,1.31181048077139,103.823534083764,new_building,,,,
67,HOLLAND VILLAGE WAY,270067,HOLLAND VISTA,1.31049760838052,103.793732082564,new_building,,,,
68,HOLLAND VILLAGE WAY,270068,HOLLAND VISTA,1.31084413667355,103.793148897517,new_building,,,,
68A,HOLLAND VILLAGE WAY,271068,HOLLAND VISTA,1.31027378807376,103.793193787236,new_building,,,,
23A,MAPLE AVENUE,278529,EDEN PARK,1.33009079564825,103.791924874155,new_building,,,,
444,HOLLAND ROAD,279216,BAN GUAN PARK,1.32276118629116,103.784007423333,new_building,,,,
15,JALAN SEJARAH,299061,CAPITOL PARK (15),1.32922211653773,103.816939818382,new_building,,,,
60A,KHEAM HOCK ROAD,299165,DUNEARN ESTATE,1.32978660619863,103.820134272782,new_building,,,,
2,MOULMEIN ROAD,308076,NIL,1.31971444694247,103.850938891468,new_building,,,,
2A,JALAN PASIRAN,309297,NIL,1.3189417872467,103.837371433601,new_building,,,,
4,JALAN PASIR RIA,309313,NIL,1.31889798544223,103.837464014124,new_building,,,,
4A,JALAN PASIR RIA,309314,NIL,1.31886099249219,103.837542202362,new_building,,,,
10,CHANCERY HILL ROAD,309651,NIL,1.32490441739295,103.839076136395,new_building,,,,
10A,CHANCERY HILL ROAD,309652,NIL,1.3249498477959,103.839057826928,new_building,,,,
16,DYSON ROAD,309738,NIL,1.32501772540441,103.839266824811,new_building,,,,
8A,CHANCERY HILL ROAD,309831,NIL,1.3248571981644,103.839086213472,new_building,,,,
231,LAVENDER STREET,338779,NIL,1.31484790720171,103.859425468029,new_building,,,,
233,LAVENDER STREET,338780,NIL,1.31488735518082,103.859394401775,new_building,,,,
235,LAVENDER STREET,338781,NIL,1.314919735322,103.859368414815,new_building,,,,
115,UPPER ALJUNIED ROAD,367858,BIDADARI PARK CARPARK,1.33920313062044,103.875209943697,new_building,,,,
135,MERPATI ROAD,370135,MERPATI ALCOVE,1.32713410510961,103.881633808549,new_building,,,,
136,MERPATI ROAD,370136,MERPATI ALCOVE,1.32650957507866,103.883052663116,new_building,,,,
135A,MERPATI ROAD,371135,MERPATI ALCOVE,1.3272018308678,103.880966947637,new_building,,,,
136A,MERPATI ROAD,371136,MERPATI ALCOVE,1.32625125043468,103.88348222923,new_building,,,,
43A,LORONG 25 GEYLANG,388309,UNION TROVE,1.31476605478417,103.882298105994,new_building,,,,
43B,LORONG 25 GEYLANG,388309,UNION TROVE,1.31476605478417,103.882298105994,new_building,,,,
68A,JALAN SELAMAT,419383,KIMNAN PARK,1.32620464463369,103.915582646734,new_building,,,,
72,LANGSAT ROAD,426739,NIL,1.3152031501635,103.902852413136,new_building,,,,
10,FOUNDERS DRIVE,438585,FOUNDERS' MEMORIAL,1.28899993874357,103.869656314982,new_building,,,,
47,MEYER ROAD,438662,NIL,1.29658357614391,103.885890481952,new_building,,,,
33B,WOO MON CHEW ROAD,456285,NIL,1.31647671504911,103.929276321192,new_building,,,,
26C,SIGLAP ROAD,456827,MARINE GARDEN,1.31122269638048,103.92548220895,new_building,,,,
911,BAYSHORE STREET,460911,BAYSHORE VISTA,1.31375126968076,103.946446622606,new_building,,,,
912,BAYSHORE STREET,460912,BAYSHORE VISTA,1.313392078507,103.946555481344,new_building,,,,
913,BAYSHORE STREET,460913,BAYSHORE VISTA,1.31275165877252,103.946555613266,new_building,,,,
914,BAYSHORE STREET,460914,BAYSHORE PALMS,1.31542551757733,103.945447380085,new_building,,,,
915,BAYSHORE STREET,460915,BAYSHORE PALMS,1.31491722522744,103.945972378629,new_building,,,,
916,BAYSHORE STREET,460916,BAYSHORE PALMS,1.31451801318179,103.944920954773,new_building,,,,
911A,BAYSHORE STREET,461911,BAYSHORE VISTA,1.31403525029124,103.946189815615,new_building,,,,
912A,BAYSHORE STREET,461912,BAYSHORE VISTA,1.31319171257396,103.946274938838,new_building,,,,
914A,BAYSHORE STREET,461914,BAYSHORE PALMS,1.31501908512726,103.94482207556,new_building,,,,
915A,BAYSHORE STREET,461915,BAYSHORE PALMS,1.31516443264412,103.945955700115,new_building,,,,
916A,BAYSHORE STREET,461916,BAYSHORE PALMS,1.31482300480407,103.945230110517,new_building,,,,
911B,BAYSHORE STREET,462911,BAYSHORE VISTA,1.31355090428618,103.946166080337,new_building,,,,
912B,BAYSHORE STREET,462912,BAYSHORE VISTA,1.31299426968515,103.945634034803,new_building,,,,
915B,BAYSHORE STREET,462915,BAYSHORE PALMS,1.31450986650245,103.946032257691,new_building,,,,
916B,BAYSHORE STREET,462916,BAYSHORE PALMS,1.31439316936174,103.945259803832,new_building,,,,
911C,BAYSHORE STREET,463911,BAYSHORE VISTA,1.31385449810468,103.94558812482,new_building,,,,
912C,BAYSHORE STREET,463912,BAYSHORE VISTA,1.31335221035622,103.945532644247,new_building,,,,
109,TANAH MERAH KECHIL ROAD SOUTH,468466,NIL,1.32297222834798,103.94612851111,new_building,,,,
111,TANAH MERAH KECHIL ROAD SOUTH,468467,NIL,1.32291688757794,103.946164747163,new_building,,,,
113,TANAH MERAH KECHIL ROAD SOUTH,468468,NIL,1.32285800909918,103.94620077989,new_building,,,,
89A,CHANGI BUSINESS PARK CENTRAL 2,489719,NIL,1.34252012769331,103.967479036134,new_building,,,,
49,CHANGI VILLAGE ROAD,509970,SREE RAMAR TEMPLE,1.38712234075316,103.986879891682,new_building,,,,
591,PASIR RIS GREEN,510591,COSTA RIVIERA I,1.37606820940475,103.949576838157,new_building,,,,
592,PASIR RIS GREEN,510592,COSTA RIVIERA I,1.37550455110335,103.949667480585,new_building,,,,
593,PASIR RIS DRIVE 3,510593,COSTA RIVIERA II,1.37545424274403,103.950466878593,new_building,,,,
594,PASIR RIS DRIVE 3,510594,COSTA RIVIERA II,1.37535196931972,103.952122333332,new_building,,,,
591A,PASIR RIS GREEN,511591,COSTA RIVIERA I,1.37644855305153,103.949402261353,new_building,,,,
592A,PASIR RIS GREEN,511592,COSTA RIVIERA I,1.37568294930619,103.949039878381,new_building,,,,
593A,PASIR RIS DRIVE 3,511593,COSTA RIVIERA II,1.37538248923577,103.950988231721,new_building,,,,
594A,PASIR RIS DRIVE 3,511594,COSTA RIVIERA II,1.37542761569179,103.95179003509,new_building,,,,
591B,PASIR RIS GREEN,512591,COSTA RIVIERA I,1.37650971575074,103.949648644396,new_building,,,,
592B,PASIR RIS GREEN,512592,COSTA RIVIERA I,1.37554909163641,103.949440198687,new_building,,,,
593B,PASIR RIS DRIVE 3,512593,COSTA RIVIERA II,1.37591377858228,103.950784460707,new_building,,,,
594B,PASIR RIS DRIVE 3,512594,COSTA RIVIERA II,1.37571951911138,103.952205360378,new_building,,,,
593C,PASIR RIS DRIVE 3,513593,COSTA RIVIERA II,1.37591376174844,103.951123776025,new_building,,,,
21A,PASIR RIS STREET 21,519660,TEMPORARY SITE OFFICE,1.36596007766651,103.964884875608,new_building,,,,
545,UPPER SERANGOON ROAD,534554,NIL,1.34663246293281,103.871402999253,new_building,,,,
12A,ROSYTH ROAD,546388,NIL,1.36254760582586,103.874791354897,new_building,,,,
50,HILLSIDE DRIVE,548917,NIL,1.35963047895657,103.87589273675,new_building,,,,
50A,HILLSIDE DRIVE,548918,NIL,1.35968033487656,103.875853564644,new_building,,,,
50B,HILLSIDE DRIVE,548919,NIL,1.35971843654824,103.875808082715,new_building,,,,
31,COWDRAY AVENUE,558032,SERANGOON GARDEN ESTATE,1.36677661259101,103.865047651374,new_building,,,,
8A,BRIGHTON CRESCENT,559592,NIL,1.36265747015012,103.869703996872,new_building,,,,
8B,BRIGHTON CRESCENT,559593,NIL,1.36261678972016,103.869661630751,new_building,,,,
3B,BERWICK DRIVE,559890,SERANGOON GARDEN ESTATE,1.36526446637777,103.861920424021,new_building,,,,
3C,BERWICK DRIVE,559991,SERANGOON GARDEN ESTATE,1.36521406405494,103.861866274939,new_building,,,,
3D,BERWICK DRIVE,559992,SERANGOON GARDEN ESTATE,1.36516989243392,103.861812394103,new_building,,,,
3E,BERWICK DRIVE,559993,SERANGOON GARDEN ESTATE,1.3651275476972,103.861759116811,new_building,,,,
29,MAYFLOWER ROAD,568618,MAYFLOWER GARDENS,1.3706182493137,103.840620721798,new_building,,,,
51,UPPER THOMSON ROAD,575557,SAINT THERESA'S HOME,1.34657579426019,103.836068440682,new_building,,,,
9L,JALAN BERJAYA,578703,THOMSON RISE ESTATE,1.35366630255264,103.844560733627,new_building,,,,
13,GARDENIA ROAD,578970,ADELPHI PARK ESTATE,1.35594269693406,103.829158372991,new_building,,,,
230,JALAN JURONG KECHIL,598662,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
222,JALAN JURONG KECHIL,599444,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
224,JALAN JURONG KECHIL,599445,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
226,JALAN JURONG KECHIL,599446,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
228,JALAN JURONG KECHIL,599447,THE SEN (U/C),1.34689430757223,103.767861218438,new_building,,,,
338A,JURONG EAST AVENUE 1,601338,NIL,1.35048950673869,103.730974523701,new_building,,,,
133,YUNG HO WALK,610133,TAMAN JURONG SKYLINE,1.32747623308089,103.728564512384,new_building,,,,
134,YUNG HO WALK,610134,TAMAN JURONG SKYLINE,1.32633889947369,103.727908876713,new_building,,,,
135,YUNG HO WALK,610135,TAMAN JURONG SKYLINE,1.32682384134343,103.728021393275,new_building,,,,
136,YUNG HO WALK,610136,TAMAN JURONG SKYLINE,1.32703832995407,103.727132087974,new_building,,,,
66A,YUNG KUANG ROAD,611066,NIL,1.33178150391025,103.723126159943,new_building,,,,
134A,YUNG HO WALK,611134,TAMAN JURONG SKYLINE,1.32684262698942,103.729027928457,new_building,,,,
135A,YUNG HO WALK,611135,TAMAN JURONG SKYLINE,1.32708655370641,103.727908584787,new_building,,,,
136A,YUNG HO WALK,611136,TAMAN JURONG SKYLINE,1.32685900177839,103.72688479493,new_building,,,,
134B,YUNG HO WALK,612134,TAMAN JURONG SKYLINE,1.32709713106073,103.728479494873,new_building,,,,
135B,YUNG HO WALK,612135,TAMAN JURONG SKYLINE,1.32653390087073,103.727561450681,new_building,,,,
20,YUNG KUANG ROAD,619657,TAMAN JURONG POLYCLINIC,1.33123782264044,103.722986843748,new_building,,,,
6A,YUNG HO ROAD,619662,NIL,1.32624862671464,103.721466445308,new_building,,,,
21,JALAN TUKANG,619794,NIL,1.32590310010447,103.713139038272,new_building,,,,
2G,JALAN PAPAN,619834,ASPRI-D WALL PAPAN,1.32198602299754,103.730623059032,new_building,,,,
2E,JALAN PAPAN,619835,NIL,1.32114360401159,103.7291442685,new_building,,,,
10A,TUAS SOUTH AVENUE 12,637132,NIL,1.28354928936787,103.624116353552,new_building,,,,
1A,TUAS SOUTH EDGE,638626,SITE OFFICE,1.26109098006187,103.623066692881,new_building,,,,
6,TUAS VIEW DRIVE,639061,NIL,1.28831344686817,103.628522939619,new_building,,,,
427A,JURONG WEST AVENUE 1,641427,NIL,1.35105663344621,103.725574691858,new_building,,,,
500,JALAN BAHAR,649920,NIL,1.37500619961016,103.697026181968,new_building,,,,
10,BUKIT BATOK WEST AVENUE 9,659839,NIL,1.35346842107271,103.741220066149,new_building,,,,
27,WOODLANDS ROAD,670027,RAIL GREEN II @ CCK,1.38126843472856,103.759167960002,new_building,,,,
33,WOODLANDS ROAD,670033,RAIL GREEN II @ CCK,1.38555907921528,103.756521386788,new_building,,,,
20A,SEGAR ROAD,679350,NIL,1.39028896209381,103.772000468017,new_building,,,,
5,TENGAH CLOSE,699853,DEPOT (U/C),1.36454585288215,103.711710268206,new_building,,,,
3,TENGAH CLOSE,699859,DEPOT (U/C),1.36350947492623,103.7129205962,new_building,,,,
103,LIM CHU KANG LANE 3,719969,NIL,1.42920778250016,103.720733361025,new_building,,,,
219,MARSILING LANE,730219,MARSILING PEAK II,1.44530112419792,103.774606624503,new_building,,,,
220,MARSILING LANE,730220,MARSILING PEAK II,1.44512138766887,103.775169732351,new_building,,,,
221,MARSILING LANE,730221,MARSILING PEAK I,1.44454715542128,103.775939810348,new_building,,,,
223,MARSILING LANE,730223,MARSILING PEAK I,1.44375833929638,103.775917430872,new_building,,,,
224,MARSILING LANE,730224,MARSILING PEAK II,1.44455478033436,103.774654633986,new_building,,,,
219A,MARSILING LANE,731219,MARSILING PEAK II,1.44482959522918,103.774614130146,new_building,,,,
220A,MARSILING LANE,731220,MARSILING PEAK II,1.44474892258905,103.775447387109,new_building,,,,
221A,MARSILING LANE,731221,MARSILING PEAK I,1.44421869952438,103.775654970045,new_building,,,,
223A,MARSILING LANE,731223,MARSILING PEAK I,1.44340358002825,103.775723737336,new_building,,,,
224A,MARSILING LANE,731224,MARSILING PEAK II,1.44427310009469,103.775049640658,new_building,,,,
223B,MARSILING LANE,732223,MARSILING PEAK I,1.44370858698867,103.775486053342,new_building,,,,
80,WOODLANDS DRIVE 16,738951,NIL,1.43083316720505,103.794704217699,new_building,,,,
10A,WOODLANDS STREET 31,739312,WOODLANDS POLYCLINIC ()ANNEX BLOCK),1.43092682518551,103.77474488937,new_building,,,,
575,SEMBAWANG PLACE,758941,COUNTRYVIEW,1.43801405262269,103.825129921829,new_building,,,,
51,CANBERRA CRESCENT,759827,CANBERRA CRESCENT RESIDENCES (U/C),1.44992123026952,103.829397162646,new_building,,,,
53,CANBERRA CRESCENT,759828,CANBERRA CRESCENT RESIDENCES (U/C),1.44992123026952,103.829397162646,new_building,,,,
55,CANBERRA CRESCENT,759829,CANBERRA CRESCENT RESIDENCES (U/C),1.44992123026952,103.829397162646,new_building,,,,
57,CANBERRA CRESCENT,759830,CANBERRA CRESCENT RESIDENCES (U/C),1.44992123026952,103.829397162646,new_building,,,,
962,BAH SOON PAH ROAD,760962,CHENCHARU VINES,1.42072583825548,103.825486479052,new_building,,,,
964,BAH SOON PAH ROAD,760964,CHENCHARU VINES,1.42106393776938,103.82604392398,new_building,,,,
965,BAH SOON PAH ROAD,760965,CHENCHARU VINES,1.42035426748298,103.827006178971,new_building,,,,
966,BAH SOON PAH ROAD,760966,CHENCHARU GREEN,1.4189978749557,103.827067592197,new_building,,,,
967,BAH SOON PAH ROAD,760967,CHENCHARU GREEN,1.41925311733324,103.828182030744,new_building,,,,
968,BAH SOON PAH ROAD,760968,CHENCHARU GREEN,1.41737004036313,103.827919722641,new_building,,,,
962A,BAH SOON PAH ROAD,761962,CHENCHARU VINES,1.42032575346907,103.825794763621,new_building,,,,
964A,BAH SOON PAH ROAD,761964,CHENCHARU VINES,1.42123219927695,103.826194232445,new_building,,,,
965A,BAH SOON PAH ROAD,761965,CHENCHARU VINES,1.42010087410372,103.826494005708,new_building,,,,
967A,BAH SOON PAH ROAD,761967,CHENCHARU GREEN,1.41904444531015,103.827565007353,new_building,,,,
968A,BAH SOON PAH ROAD,761968,CHENCHARU GREEN,1.4181146671519,103.827641784944,new_building,,,,
962B,BAH SOON PAH ROAD,762962,CHENCHARU VINES,1.4206955728468,103.82610762483,new_building,,,,
964B,BAH SOON PAH ROAD,762964,CHENCHARU VINES,1.42112704205061,103.826625719597,new_building,,,,
965B,BAH SOON PAH ROAD,762965,CHENCHARU VINES,1.42066241274882,103.826516999299,new_building,,,,
967B,BAH SOON PAH ROAD,762967,CHENCHARU GREEN,1.41860347567421,103.827491616631,new_building,,,,
968B,BAH SOON PAH ROAD,762968,CHENCHARU GREEN,1.41766486194769,103.827559452492,new_building,,,,
965C,BAH SOON PAH ROAD,763965,CHENCHARU VINES,1.42056422590844,103.827090915041,new_building,,,,
811,UPPER THOMSON ROAD,788978,SPRINGLEAF RESIDENCE (U/C),1.39601248653792,103.817563198325,new_building,,,,
813,UPPER THOMSON ROAD,788979,SPRINGLEAF RESIDENCE (U/C),1.39601248653792,103.817563198325,new_building,,,,
815,UPPER THOMSON ROAD,788980,SPRINGLEAF RESIDENCE (U/C),1.39601248653792,103.817563198325,new_building,,,,
817,UPPER THOMSON ROAD,788981,SPRINGLEAF RESIDENCE (U/C),1.39601248653792,103.817563198325,new_building,,,,
819,UPPER THOMSON ROAD,788982,SPRINGLEAF RESIDENCE (U/C),1.39601248653792,103.817563198325,new_building,,,,
69A,NERAM ROAD,808854,SELETAR HILLS ESTATE,1.38533178698621,103.868179489844,new_building,,,,
69B,NERAM ROAD,808855,SELETAR HILLS ESTATE,1.38539267734881,103.868187504649,new_building,,,,
1,MAGAZINE ROAD,59567,UNION SQUARE CENTRAL,1.28842848666711,103.84230028531,name_change,NIL,1.28842848666711,103.84230028531,
79,PHOENIX AVENUE,668382,PHOENIX RESIDENCES,1.37525459469413,103.757531008357,name_change,PHOENIX RESIDENCES (U/C),1.37525459469413,103.757531008357,
32,GILSTEAD ROAD,309075,32 GILSTEAD (U/C),1.31763797210019,103.839239630907,name_change,32 GILSTEAD,1.31763797210019,103.839239630907,
13,POLLEN VIEW,807177,POLLEN COLLECTION (U/C),1.38082859439504,103.859088063073,name_change,POLLEN COLLECTION,1.38082859439504,103.859088063073,
297A,LORONG 6 TOA PAYOH,319389,NIL,1.33028857436685,103.851567502968,name_change,TOA PAYOH SPORTS HALL,1.33028857436685,103.851567502968,
11,MERANTI CRESCENT,627806,NIL,1.24947679773694,103.68630054158,location_change,NIL,1.24579521073601,103.687601222492,434.1596139235719
71,TENGAH GARDEN WALK,699886,COPEN GRAND,1.36190672929397,103.731042025984,name_change,COPEN GRAND (U/C),1.36190672929397,103.731042025984,
369,BELGRAVIA DRIVE,809822,BELGRAVIA ACE (U/C),1.38108325816608,103.864534008204,name_change,BELGRAVIA ACE,1.38108325816608,103.864534008204,
42,POLLEN VIEW,806993,POLLEN COLLECTION (U/C),1.38064608891445,103.859845889685,name_change,POLLEN COLLECTION,1.38064608891445,103.859845889685,
515,MILTONIA CLOSE,760515,MILTONIA BREEZE @ YISHUN,1.4192698143365,103.84849236836,name_change,NIL,1.4192698143365,103.84849236836,
18A,FARRER PARK ROAD,211018,FARRER PARK FIELDS,1.31017638548135,103.851032856973,name_change,NIL,1.31017638548135,103.851032856973,
441,BELGRAVIA DRIVE,807849,BELGRAVIA ACE (U/C),1.38187336826016,103.864645265044,name_change,BELGRAVIA ACE,1.38187336826016,103.864645265044,
467,BELGRAVIA DRIVE,807916,BELGRAVIA ACE (U/C),1.3817047195914,103.865540249267,name_change,BELGRAVIA ACE,1.3817047195914,103.865540249267,
517C,MILTONIA CLOSE,763517,MILTONIA BREEZE @ YISHUN,1.41847025094394,103.849379684961,name_change,NIL,1.41847025094394,103.849379684961,
291,JURONG EAST STREET 24,600291,JURONG EAST BREEZE,1.34379945407852,103.743885318418,name_change,NIL,1.34379945407852,103.743885318418,
515A,MILTONIA CLOSE,761515,MILTONIA BREEZE @ YISHUN,1.41939832614146,103.848106989021,name_change,NIL,1.41939832614146,103.848106989021,
458,BUKIT BATOK WEST AVENUE 8,650458,WEST BRICKVILLE @ BUKIT BATOK,1.3541602936949,103.737762969669,name_change,NIL,1.3541602936949,103.737762969669,
25,JALAN KAKATUA,598543,JURONG PARK,1.34406220300547,103.766278196846,name_change,INNATE MONTESSORI PTE. LTD.,1.34406219315124,103.766278202829,
215P,PONGGOL SEVENTEENTH AVENUE,829764,WHITE COVE (U/C),1.41483899700864,103.902820105163,name_change,WHITE COVE,1.41483899700864,103.902820105163,
50,GHIM MOH CLOSE,270050,GHIM MOH NATURA,1.31017143953319,103.790510790692,name_change,NIL,1.31017143953319,103.790510790692,
471,BELGRAVIA DRIVE,807918,BELGRAVIA ACE (U/C),1.3816739629488,103.865702512376,name_change,BELGRAVIA ACE,1.3816739629488,103.865702512376,
533,BELGRAVIA DRIVE,808090,BELGRAVIA ACE (U/C),1.38118972819177,103.866029751248,name_change,BELGRAVIA ACE,1.38118972819177,103.866029751248,
29,POLLEN CRESCENT,806848,POLLEN COLLECTION (U/C),1.38220400400661,103.858901515032,name_change,POLLEN COLLECTION,1.38220400400661,103.858901515032,
437,BELGRAVIA DRIVE,807805,BELGRAVIA ACE (U/C),1.38189828352328,103.86451312013,name_change,BELGRAVIA ACE,1.38189828352328,103.86451312013,
555,BELGRAVIA DRIVE,808101,BELGRAVIA ACE (U/C),1.38105637773568,103.86536298033,name_change,BELGRAVIA ACE,1.38105637773568,103.86536298033,
48B,BEDOK SOUTH AVENUE 3,462048,BEDOK SOUTH BLOSSOMS,1.32301770321171,103.94293048043,name_change,NIL,1.32301770321171,103.94293048043,
65,MEDIA CIRCLE,139817,BLOOMSBURY RESIDENCES (U/C),1.29444235984052,103.79512874632,name_change,BLOOMSBURY RESIDENCES,1.29444235984052,103.79512874632,
165B,JALAN LOYANG BESAR,509837,THE SHOREFRONT (U/C),1.3791551466529,103.960109613673,name_change,THE SHOREFRONT,1.3791551466529,103.960109613673,
2,POLLEN PLACE,807200,POLLEN COLLECTION (U/C),1.38096919778777,103.858784835038,name_change,POLLEN COLLECTION,1.38096919778777,103.858784835038,
547,BELGRAVIA DRIVE,808097,BELGRAVIA ACE (U/C),1.38099649901647,103.865680736893,name_change,BELGRAVIA ACE,1.38099649901647,103.865680736893,
215D,PONGGOL SEVENTEENTH AVENUE,829718,WHITE COVE (U/C),1.41463954204933,103.903111066148,name_change,WHITE COVE,1.41463954204933,103.903111066148,
73,TENGAH GARDEN WALK,699887,COPEN GRAND,1.36191143783474,103.731287512954,name_change,COPEN GRAND (U/C),1.36191143783474,103.731287512954,
670,BEDOK NORTH STREET 3,469627,KAKI BUKIT COMMUNITY CENTRE,1.33335800926146,103.926857202735,name_change,KAKI BUKIT COMMUNITY CENTRE (U/C),1.33335800926146,103.926857202735,
38,POLLEN VIEW,806991,POLLEN COLLECTION (U/C),1.38061679000213,103.859741340668,name_change,POLLEN COLLECTION,1.38061679000213,103.859741340668,
523A,YISHUN STREET 53,761523,VANDA BREEZE @ YISHUN,1.4221629233466,103.852664595625,name_change,NIL,1.4221629233466,103.852664595625,
87,JALAN SATU,390087,MOUNTBATTEN COMMUNITY CLUB,1.30920453703351,103.886918300106,name_change,MOUNTBATTEN COMMUNITY CLUB (U/C),1.30920453703351,103.886918300106,
457,BELGRAVIA DRIVE,807857,BELGRAVIA ACE (U/C),1.38176771824671,103.865206147439,name_change,BELGRAVIA ACE,1.38176771824671,103.865206147439,
25,POLLEN CRESCENT,807532,POLLEN COLLECTION (U/C),1.38225911002117,103.858998006147,name_change,POLLEN COLLECTION,1.38225911002117,103.858998006147,
18,CROSS STREET,48423,18 CROSS,1.28355426127583,103.846882908595,name_change,CROSS STREET EXCHANGE,1.28355426127583,103.846882908595,
419B,FERNVALE L,792419,FERNVALE SAILS,1.39411239261762,103.879662051171,name_change,NIL,1.39411239261762,103.879662051171,
484,FERNVALE DRIVE,790484,FERNVALE OASIS,1.40020352656839,103.877109122901,name_change,NIL,1.40020352656839,103.877109122901,
5,JALAN ANAK BUKIT,589601,THE RESERVE RESIDENCES (U/C),1.33993309773237,103.777416331816,name_change,THE RESERVE RESIDENCES,1.33993309773237,103.777416331816,
19,POLLEN CRESCENT,807529,POLLEN COLLECTION (U/C),1.38234105998443,103.85913782351,name_change,POLLEN COLLECTION,1.38234105998443,103.85913782351,
26,PLANTATION CLOSE,690098,OTTO PLACE (U/C),1.34793735286897,103.736758778262,name_change,OTTO PLACE,1.34793735286897,103.736758778262,
459,BUKIT BATOK WEST AVENUE 8,650459,WEST BRICKVILLE @ BUKIT BATOK,1.35471115217407,103.738741505774,name_change,NIL,1.35471115217407,103.738741505774,
128,SERANGOON NORTH AVENUE 1,550128,SERANGOON NORTH VISTA,1.36437643964958,103.873592808441,name_change,NIL,1.36437643964958,103.873592808441,
