blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters,is_non_residential,name_formatted,address_formatted
10A,CHANCERY HILL ROAD,309652,NIL,1.3249498477959,103.839057826928,new_building,,,,,False,10A Chancery Hill Road,"10A Chancery Hill Road, Singapore 309652"
16,DYSON ROAD,309738,NIL,1.32501772540441,103.839266824811,new_building,,,,,False,16 Dyson Road,"16 Dyson Road, Singapore 309738"
8A,CHANCERY HILL ROAD,309831,NIL,1.3248571981644,103.839086213472,new_building,,,,,False,8A Chancery Hill Road,"8A Chancery Hill Road, Singapore 309831"
231,LAVENDER STREET,338779,NIL,1.31484790720171,103.859425468029,new_building,,,,,False,231 Lavender Street,"231 Lavender Street, Singapore 338779"
233,LAVENDER STREET,338780,NIL,1.31488735518082,103.859394401775,new_building,,,,,False,233 Lavender Street,"233 Lavender Street, Singapore 338780"
235,LAVENDER STREET,338781,NIL,1.314919735322,103.859368414815,new_building,,,,,False,235 Lavender Street,"235 Lavender Street, Singapore 338781"
115,UPPER ALJUNIED ROAD,367858,BIDADARI PARK CARPARK,1.33920313062044,103.875209943697,new_building,,,,,True,Bidadari Park Carpark,"115 Upper Aljunied Road Bidadari Park Carpark, Singapore 367858"
72,LANGSAT ROAD,426739,NIL,1.3152031501635,103.902852413136,new_building,,,,,False,72 Langsat Road,"72 Langsat Road, Singapore 426739"
10,FOUNDERS DRIVE,438585,FOUNDERS' MEMORIAL,1.28899993874357,103.869656314982,new_building,,,,,False,10 Founders Drive,"10 Founders Drive, Singapore 438585"
33B,WOO MON CHEW ROAD,456285,NIL,1.31642902163873,103.929223976019,new_building,,,,,False,33B Woo Mon Chew Road,"33B Woo Mon Chew Road, Singapore 456285"
89A,CHANGI BUSINESS PARK CENTRAL 2,489719,NIL,1.34252012769331,103.967479036134,new_building,,,,,True,Changi Business Park Central 2,"89A Changi Business Park Central 2, Singapore 489719"
545,UPPER SERANGOON ROAD,534554,NIL,1.34663246029241,103.871396830827,new_building,,,,,False,545 Upper Serangoon Road,"545 Upper Serangoon Road, Singapore 534554"
12A,ROSYTH ROAD,546388,NIL,1.36254760582586,103.874791354897,new_building,,,,,False,12A Rosyth Road,"12A Rosyth Road, Singapore 546388"
3B,BERWICK DRIVE,559890,SERANGOON GARDEN ESTATE,1.36526446637777,103.861920424021,new_building,,,,,True,Serangoon Garden Estate,"3B Berwick Drive Serangoon Garden Estate, Singapore 559890"
3C,BERWICK DRIVE,559991,SERANGOON GARDEN ESTATE,1.36521406405494,103.861866274939,new_building,,,,,True,Serangoon Garden Estate,"3C Berwick Drive Serangoon Garden Estate, Singapore 559991"
3D,BERWICK DRIVE,559992,SERANGOON GARDEN ESTATE,1.36516989243392,103.861812394103,new_building,,,,,True,Serangoon Garden Estate,"3D Berwick Drive Serangoon Garden Estate, Singapore 559992"
3E,BERWICK DRIVE,559993,SERANGOON GARDEN ESTATE,1.3651275476972,103.861759116811,new_building,,,,,True,Serangoon Garden Estate,"3E Berwick Drive Serangoon Garden Estate, Singapore 559993"
29,MAYFLOWER ROAD,568618,MAYFLOWER GARDENS,1.3706182493137,103.840620721798,new_building,,,,,True,Mayflower Gardens,"29 Mayflower Road Mayflower Gardens, Singapore 568618"
9L,JALAN BERJAYA,578703,THOMSON RISE ESTATE,1.35366630255264,103.844560733627,new_building,,,,,False,9L Jalan Berjaya,"9L Jalan Berjaya, Singapore 578703"
13,GARDENIA ROAD,578970,ADELPHI PARK ESTATE,1.35594269693406,103.829158372991,new_building,,,,,True,Adelphi Park Estate,"13 Gardenia Road Adelphi Park Estate, Singapore 578970"
338A,JURONG EAST AVENUE 1,601338,NIL,1.35048950673869,103.730974523701,new_building,,,,,False,338A Jurong East Avenue 1,"338A Jurong East Avenue 1, Singapore 601338"
66A,YUNG KUANG ROAD,611066,NIL,1.33178150391025,103.723126159943,new_building,,,,,False,66A Yung Kuang Road,"66A Yung Kuang Road, Singapore 611066"
2G,JALAN PAPAN,619834,ASPRI-D WALL PAPAN,1.32198602299754,103.730623059032,new_building,,,,,False,2G Jalan Papan,"2G Jalan Papan, Singapore 619834"
6,TUAS VIEW DRIVE,639061,NIL,1.28830008511321,103.628521566429,new_building,,,,,False,6 Tuas View Drive,"6 Tuas View Drive, Singapore 639061"
427A,JURONG WEST AVENUE 1,641427,NIL,1.35105663344621,103.725574691858,new_building,,,,,False,427A Jurong West Avenue 1,"427A Jurong West Avenue 1, Singapore 641427"
500,JALAN BAHAR,649920,NIL,1.37500619961016,103.697026181968,new_building,,,,,False,500 Jalan Bahar,"500 Jalan Bahar, Singapore 649920"
20A,SEGAR ROAD,679350,NIL,1.39028896209381,103.772000468017,new_building,,,,,False,20A Segar Road,"20A Segar Road, Singapore 679350"
10A,WOODLANDS STREET 31,739312,WOODLANDS POLYCLINIC ()ANNEX BLOCK),1.43092682518551,103.77474488937,new_building,,,,,True,Woodlands Polyclinic ()annex Block),"10A Woodlands Street 31 Woodlands Polyclinic ()annex Block), Singapore 739312"
51,CANBERRA CRESCENT,759827,CANBERRA CRESCENT RESIDENCES,1.44992123026952,103.829397162646,new_building,,,,,False,51 Canberra Crescent,"51 Canberra Crescent, Singapore 759827"
53,CANBERRA CRESCENT,759828,CANBERRA CRESCENT RESIDENCES,1.44992123026952,103.829397162646,new_building,,,,,False,53 Canberra Crescent,"53 Canberra Crescent, Singapore 759828"
55,CANBERRA CRESCENT,759829,CANBERRA CRESCENT RESIDENCES,1.44992123026952,103.829397162646,new_building,,,,,False,55 Canberra Crescent,"55 Canberra Crescent, Singapore 759829"
57,CANBERRA CRESCENT,759830,CANBERRA CRESCENT RESIDENCES,1.44992123026952,103.829397162646,new_building,,,,,False,57 Canberra Crescent,"57 Canberra Crescent, Singapore 759830"
811,UPPER THOMSON ROAD,788978,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,,False,811 Upper Thomson Road,"811 Upper Thomson Road, Singapore 788978"
813,UPPER THOMSON ROAD,788979,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,,False,813 Upper Thomson Road,"813 Upper Thomson Road, Singapore 788979"
815,UPPER THOMSON ROAD,788980,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,,False,815 Upper Thomson Road,"815 Upper Thomson Road, Singapore 788980"
817,UPPER THOMSON ROAD,788981,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,,False,817 Upper Thomson Road,"817 Upper Thomson Road, Singapore 788981"
819,UPPER THOMSON ROAD,788982,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,new_building,,,,,False,819 Upper Thomson Road,"819 Upper Thomson Road, Singapore 788982"
11,WOODLANDS CLOSE,737853,BETHESDA CHRISTIAN CENTRE,1.43482603452741,103.802773360648,name_change,CALROSE ACADEMY PTE. LTD.,1.43475840297332,103.802721060156,,True,Bethesda Christian Centre,"11 Woodlands Close Bethesda Christian Centre, Singapore 737853"
65,TENGAH GARDEN WALK,699893,COPEN GRAND,1.36192301424331,103.730200840655,name_change,COPEN GRAND (U/C),1.36192301424331,103.730200840655,,True,Copen Grand,"65 Tengah Garden Walk Copen Grand, Singapore 699893"
53,TENGAH GARDEN WALK,699910,COPEN GRAND,1.36149747523493,103.730779254791,name_change,COPEN GRAND (U/C),1.36149747523493,103.730779254791,,True,Copen Grand,"53 Tengah Garden Walk Copen Grand, Singapore 699910"
20,LENGKOK BAHRU,159053,BLK A,1.28736604092556,103.81481812521,name_change,NIL,1.28686170538596,103.813904189286,,False,20 Lengkok Bahru,"20 Lengkok Bahru, Singapore 159053"
1,SERAYA AVENUE,628208,NIL,1.27589242545013,103.726871135948,location_change,NIL,1.27111672941869,103.736254000329,1170.465548513613,False,1 Seraya Avenue,"1 Seraya Avenue, Singapore 628208"
6,ANG MO KIO STREET 44,569253,NIL,1.36500301580801,103.859092846726,name_change,PATHLIGHT SCHOOL 2,1.36500301580801,103.859092846726,,False,6 Ang Mo Kio Street 44,"6 Ang Mo Kio Street 44, Singapore 569253"
1B,CLUNY ROAD,259598,NATIONAL BIODIVERSITY CENTRE,1.31654969925993,103.817186800754,name_change,NIL,1.31654969925993,103.817186800754,,True,National Biodiversity Centre,"1B Cluny Road National Biodiversity Centre, Singapore 259598"
2,TEMBUSU DRIVE,627621,NIL,1.26746414180234,103.672515616861,location_change,NIL,1.26501965580378,103.67463592908,359.781152105197,False,2 Tembusu Drive,"2 Tembusu Drive, Singapore 627621"
535,CLEMENTI ROAD,599489,NGEE ANN POLYTECHNIC (BLK 16),1.33587693081627,103.776852582576,name_change,NGEE ANN POLYTECHNIC (BLK 1),1.33351616007246,103.776976659192,,True,Ngee Ann Polytechnic (blk 16),"535 Clementi Road Ngee Ann Polytechnic (blk 16), Singapore 599489"
303,JOO CHIAT PLACE,427983,STRAITS AT JOO CHIAT,1.31508334829522,103.908384589447,name_change,NIL,1.31508334829522,103.908384589447,,False,303 Joo Chiat Place,"303 Joo Chiat Place, Singapore 427983"
5,AYER CHAWAN PLACE,627869,NIL,1.27139138658537,103.694542326207,location_change,NIL,1.26744707804549,103.691289464791,568.4386900420002,False,5 Ayer Chawan Place,"5 Ayer Chawan Place, Singapore 627869"
67,TENGAH GARDEN WALK,699894,COPEN GRAND,1.36192145614213,103.730461439514,name_change,COPEN GRAND (U/C),1.36192145614213,103.730461439514,,True,Copen Grand,"67 Tengah Garden Walk Copen Grand, Singapore 699894"
940,OLD CHOA CHU KANG ROAD,698910,CHOA CHU KANG CEMETERY OFFICE,1.3727227877632,103.690421315958,name_change,NIL,1.3727227877632,103.690421315958,,True,Choa Chu Kang Cemetery Office,"940 Old Choa Chu Kang Road Choa Chu Kang Cemetery Office, Singapore 698910"
51,TENGAH GARDEN WALK,699909,COPEN GRAND,1.36150266271849,103.731060572318,name_change,COPEN GRAND (U/C),1.36150266271849,103.731060572318,,True,Copen Grand,"51 Tengah Garden Walk Copen Grand, Singapore 699909"
60,KHEAM HOCK ROAD,298824,DUNEARN ESTATE,1.32972931832858,103.820143577883,name_change,NIL,1.32974821068208,103.820116625365,,False,60 Kheam Hock Road,"60 Kheam Hock Road, Singapore 298824"
10,JALAN UBI,409075,KAMPONG KEMBANGAN COMMUNITY CLUB (TEMP OFFICE),1.3177006204915,103.900833499817,name_change,KAMPONG UBI COMMUNITY CENTRE,1.31784644102688,103.900750123561,,True,Kampong Kembangan Community Club (temp Office),"10 Jalan Ubi Kampong Kembangan Community Club (temp Office), Singapore 409075"
223,GUILLEMARD ROAD,399738,MORI,1.31131219787605,103.882972095616,name_change,NIL,1.31123492835897,103.883119307947,,False,223 Guillemard Road,"223 Guillemard Road, Singapore 399738"
33,ERSKINE ROAD,69333,NIL,1.28082650192656,103.845399433815,name_change,THE SCARLET HOTEL,1.28082650192656,103.845399433815,,False,33 Erskine Road,"33 Erskine Road, Singapore 69333"
100,JURONG ISLAND HIGHWAY,627867,NIL,1.27776680299102,103.681296002911,location_change,NIL,1.26907088657711,103.69845992241,2139.089828315481,False,100 Jurong Island Highway,"100 Jurong Island Highway, Singapore 627867"
435,ANG MO KIO AVENUE 10,560435,CHENG SAN COMMUNITY CLUB (TEMP OFFICE),1.36766116325929,103.854307499675,name_change,CHONG BOON RISE,1.36770367834269,103.854214313011,,True,Cheng San Community Club (temp Office),"435 Ang Mo Kio Avenue 10 Cheng San Community Club (temp Office), Singapore 560435"
69,TENGAH GARDEN WALK,699895,COPEN GRAND,1.36190078977329,103.730790607778,name_change,COPEN GRAND (U/C),1.36190078977329,103.730790607778,,True,Copen Grand,"69 Tengah Garden Walk Copen Grand, Singapore 699895"
18,PIONEER ROAD,628498,NIL,1.31196599484918,103.686973622172,location_change,NIL,1.30776649760434,103.687179207763,467.5217164920828,False,18 Pioneer Road,"18 Pioneer Road, Singapore 628498"
18,CROSS STREET,48423,18 CROSS,1.28355426127583,103.846882908595,name_change,CROSS STREET EXCHANGE,1.28355426127583,103.846882908595,,False,18 Cross Street,"18 Cross Street, Singapore 48423"
59,TENGAH GARDEN WALK,699913,COPEN GRAND,1.36150164949926,103.730169909399,name_change,COPEN GRAND (U/C),1.36150164949926,103.730169909399,,True,Copen Grand,"59 Tengah Garden Walk Copen Grand, Singapore 699913"
25,JALAN KAKATUA,598543,JURONG PARK,1.34406220300547,103.766278196846,name_change,INNATE MONTESSORI PTE. LTD.,1.34406219315124,103.766278202829,,True,Jurong Park,"25 Jalan Kakatua Jurong Park, Singapore 598543"
1,HAIG LANE,438803,ROYAL HALLMARK,1.30907421145446,103.898319919507,name_change,ROYAL HALLMARK (U/C),1.30907421145446,103.898319919507,,False,1 Haig Lane,"1 Haig Lane, Singapore 438803"
1,SENTUL WALK,829858,PUNGGOL COAST BUS INTERCHANGE,1.41420640947368,103.907934456334,name_change,NIL,1.41420640947368,103.907934456334,,True,Punggol Coast Bus Interchange,"1 Sentul Walk Punggol Coast Bus Interchange, Singapore 829858"
267,SERANGOON AVENUE 3,550267,MARKET,1.35319405066769,103.870920824793,name_change,NIL,1.3531696660359,103.870953693678,,True,Market,"267 Serangoon Avenue 3 Market, Singapore 550267"
17,SAKRA ROAD,627886,NIL,1.26103987283295,103.703700648738,location_change,NIL,1.26485446056716,103.704820373564,442.0505910969017,False,17 Sakra Road,"17 Sakra Road, Singapore 627886"
299,LORONG 6 TOA PAYOH,319390,NIL,1.33028857436685,103.851567502968,name_change,TOA PAYOH SPORTS HALL,1.33028857436685,103.851567502968,,False,299 Lorong 6 Toa Payoh,"299 Lorong 6 Toa Payoh, Singapore 319390"
51,SERAYA AVENUE,627832,NIL,1.27282315121877,103.731667166187,location_change,NIL,1.27225806812095,103.727423458878,475.9284254414904,False,51 Seraya Avenue,"51 Seraya Avenue, Singapore 627832"
1G,CLUNY ROAD,259603,SINGAPORE BOTANIC GARDENS (CENTRE FOR ETHNOBOTANY),1.31942115865974,103.816533762095,name_change,NIL,1.3195183559152,103.816557954578,,True,Singapore Botanic Gardens (centre for Ethnobotany),"1G Cluny Road Singapore Botanic Gardens (centre for Ethnobotany), Singapore 259603"
24,MARINA VIEW,19960,W RESIDENCES MARINA VIEW – SINGAPORE,1.27670307917562,103.849736169355,name_change,MARINA VIEW RESIDENCES,1.27670307917562,103.849736169355,,False,24 Marina View,"24 Marina View, Singapore 19960"
51,JOO CHIAT ROAD,427373,AQUEEN HERITAGE HOTEL - JOO CHIAT,1.31498200860554,103.89862059683,name_change,AM HOTEL,1.31498200860554,103.89862059683,,True,Aqueen Heritage Hotel - Joo Chiat,"51 Joo Chiat Road Aqueen Heritage Hotel - Joo Chiat, Singapore 427373"
37,NORTH CANAL ROAD,59293,HABYT CLARKE QUAY,1.2870554646758,103.847101670945,name_change,CHAMPION HOTEL CITY,1.2870554646758,103.847101670945,,False,37 North Canal Road,"37 North Canal Road, Singapore 59293"
2,TEMASEK BOULEVARD,38982,CONRAD SINGAPORE MARINA BAY,1.29349139796574,103.858779513419,name_change,CONRAD CENTENNIAL SINGAPORE,1.29349139796574,103.858779513419,,False,2 Temasek Boulevard,"2 Temasek Boulevard, Singapore 38982"
73,TENGAH GARDEN WALK,699887,COPEN GRAND,1.36191143783474,103.731287512954,name_change,COPEN GRAND (U/C),1.36191143783474,103.731287512954,,True,Copen Grand,"73 Tengah Garden Walk Copen Grand, Singapore 699887"
844,YISHUN STREET 81,760844,KHATIB CENTRAL,1.41562517345068,103.835446503581,name_change,KAHTIB CENTRAL,1.41562517345068,103.835446503581,,False,844 Yishun Street 81,"844 Yishun Street 81, Singapore 760844"
1F,CLUNY ROAD,259602,SINGAPORE BOTANIC GARDENS (CENTRE FOR EDUCATION AND OUTREACH),1.31897194885683,103.816161610453,name_change,NIL,1.31897194885683,103.816161610453,,True,Singapore Botanic Gardens (centre for Education and Outreach),"1F Cluny Road Singapore Botanic Gardens (centre for Education and Outreach), Singapore 259602"
80,MANDAI LAKE ROAD,729826,GIANT PANDA FOREST,1.40365248268001,103.792498795944,name_and_location_change,NIL,1.40050829280518,103.789963566126,449.06057121687934,False,80 Mandai Lake Road,"80 Mandai Lake Road, Singapore 729826"
1,MOUNT PLEASANT ROAD,298333,THOMSON POLICE COMPLEX (BLK 1),1.32862230231263,103.837652705219,name_change,THOMSON POLICE COMPLEX (BLK 10 ANNEX),1.33053467731909,103.836685458855,,True,Thomson Police Complex (blk 1),"1 Mount Pleasant Road Thomson Police Complex (blk 1), Singapore 298333"
98,VICTORIA STREET,188066,CENTRAL ARTS LIBRARY,1.29743229408405,103.854071363949,name_change,INFORMATICS ACADEMY,1.29762767084737,103.854548604259,,True,Central Arts Library,"98 Victoria Street Central Arts Library, Singapore 188066"
63,TENGAH GARDEN WALK,699892,COPEN GRAND,1.36192349991236,103.729948432183,name_change,COPEN GRAND (U/C),1.36192349991236,103.729948432183,,True,Copen Grand,"63 Tengah Garden Walk Copen Grand, Singapore 699892"
126,YISHUN STREET 11,760126,CHONG PANG COMMUNITY CLUB (TEMP OFFICE),1.43350905989816,103.830011887888,name_change,CHONG PANG COMMUNITY CLUB (TEMPORARY OFFICE),1.43350905989816,103.830011887888,,True,Chong Pang Community Club (temp Office),"126 Yishun Street 11 Chong Pang Community Club (temp Office), Singapore 760126"
601,RIFLE RANGE ROAD,588398,NIL,1.3606052603701,103.799431453361,location_change,NIL,1.3556001772533,103.796247570564,659.5487701588022,False,601 Rifle Range Road,"601 Rifle Range Road, Singapore 588398"
158A,GUL CIRCLE,629616,DNV TECHNOLOGY CENTRE WEST,1.31983696234329,103.676044126593,name_change,DNV LABORATORY,1.31983696234329,103.676044126593,,True,Dnv Technology Centre West,"158A Gul Circle Dnv Technology Centre West, Singapore 629616"
121,DEFU LANE 10,539231,DEFU INDUSTRIAL ESTATE,1.35655704298365,103.893077105464,name_change,NIL,1.35668346446962,103.893134280141,,True,Defu Industrial Estate,"121 Defu Lane 10 Defu Industrial Estate, Singapore 539231"
50,CLUNY PARK ROAD,257488,SINGAPORE BOTANIC GARDENS (THE GARAGE),1.3188797159166,103.8155806673,name_change,THE GARAGE (SINGAPORE BOTANIC GARDENS),1.3188797159166,103.8155806673,,True,Singapore Botanic Gardens (the Garage),"50 Cluny Park Road Singapore Botanic Gardens (the Garage), Singapore 257488"
22,JALAN LAKUM,808840,SELETAR HILLS ESTATE,1.38500779925579,103.872259225868,name_change,NIL,1.38491521419354,103.872236073353,,False,22 Jalan Lakum,"22 Jalan Lakum, Singapore 808840"
2,ANG MO KIO STREET 44,569250,PATHLIGHT SCHOOL (ANG MO KIO CAMPUS 2),1.36363517582629,103.85801093879,name_change,PATHLIGHT SCHOOL 3,1.36363517582629,103.85801093879,,True,Pathlight School (ang Mo Kio Campus 2),"2 Ang Mo Kio Street 44 Pathlight School (ang Mo Kio Campus 2), Singapore 569250"
2001A,UPPER CHANGI ROAD NORTH,508898,SELARANG FIRE TRAINING GROUND,1.37074735498996,103.981658138174,name_change,NIL,1.37062214569753,103.981287709616,,True,Selarang Fire Training Ground,"2001A Upper Changi Road North Selarang Fire Training Ground, Singapore 508898"
50,JURONG ISLAND HIGHWAY,627877,NIL,1.2805727238784,103.715853150469,location_change,NIL,1.28176147502858,103.718748794438,347.98312654587124,False,50 Jurong Island Highway,"50 Jurong Island Highway, Singapore 627877"
61,TENGAH GARDEN WALK,699891,COPEN GRAND,1.36192865449978,103.729712493673,name_change,COPEN GRAND (U/C),1.36192865449978,103.729712493673,,True,Copen Grand,"61 Tengah Garden Walk Copen Grand, Singapore 699891"
105,SOPHIA ROAD,228170,SOPHIA REGENCY,1.30254668108558,103.846337135937,name_change,SOPHIA REGENCY (U/C),1.30254668108558,103.846337135937,,False,105 Sophia Road,"105 Sophia Road, Singapore 228170"
160,LORONG 6 TOA PAYOH,319380,TOA PAYOH EAST COMMUNITY CLUB,1.33631536496443,103.854848437202,name_change,TOA PAYOH EAST COMMUNITY CLUB (PENDING RELOCATION),1.33631536496443,103.854848437202,,True,Toa Payoh East Community Club,"160 Lorong 6 Toa Payoh Toa Payoh East Community Club, Singapore 319380"
20,TOH YI DRIVE,596569,BUKIT TIMAH COMMUNITY CLUB,1.34044437484729,103.771709459352,name_change,BUKIT TIMAH COMMUNITY CLUB (PENDING U/C),1.34044437484729,103.771709459352,,True,Bukit Timah Community Club,"20 Toh Yi Drive Bukit Timah Community Club, Singapore 596569"
57,TENGAH GARDEN WALK,699912,COPEN GRAND,1.36149804974031,103.73043949934,name_change,COPEN GRAND (U/C),1.36149804974031,103.73043949934,,True,Copen Grand,"57 Tengah Garden Walk Copen Grand, Singapore 699912"
61,MERANTI CRESCENT,627807,NIL,1.23879231174687,103.685897668792,location_change,NIL,1.23612189612029,103.68093588601,626.4423138171596,False,61 Meranti Crescent,"61 Meranti Crescent, Singapore 627807"
59,PENJURU ROAD,609142,NIL,1.30217816743926,103.732876447907,location_change,NIL,1.30440574405769,103.735168988719,355.39126756134385,False,59 Penjuru Road,"59 Penjuru Road, Singapore 609142"
1E,CLUNY ROAD,259601,SINGAPORE BOTANIC GARDENS (CENTRE OF URBAN GREENERY AND ECOLOGY),1.3184000275445,103.816024271327,name_change,SINGAPORE ENVIRONMENT COUNCIL,1.3184000275445,103.816024271327,,True,Singapore Botanic Gardens (centre of Urban Greenery and Ecology),"1E Cluny Road Singapore Botanic Gardens (centre of Urban Greenery and Ecology), Singapore 259601"
12,LORONG 12 GEYLANG,398993,GOSTAY HOTEL,1.31140044123756,103.878121314712,name_change,NIL,1.31140044123756,103.878121314712,,True,Gostay Hotel,"12 Lorong 12 Geylang Gostay Hotel, Singapore 398993"
70A,BEDOK RESERVOIR ROAD,479312,EUNOS COMMUNITY CLUB (TEMP OFFICE),1.33230754120576,103.913455267951,name_change,TEMPORARY SITE OFFICE,1.33242605678847,103.913396070774,,True,Eunos Community Club (temp Office),"70A Bedok Reservoir Road Eunos Community Club (temp Office), Singapore 479312"
60,STEVENS ROAD,257854,GOSPEL LIGHT BIBLE-PRESBYTERIAN CHURCH,1.31648645213424,103.826411850468,name_change,NIL,1.31661312897699,103.826149850948,,True,Gospel Light Bible-presbyterian Church,"60 Stevens Road Gospel Light Bible-presbyterian Church, Singapore 257854"
235,CORPORATION ROAD,619771,TAMAN JURONG POLYCLINIC,1.33123782264044,103.722986843748,name_change,ACUTE AND REHABILITATION HOSPITAL & 24 HOURS OUTPATIENT CLINIC (WEST POINT HOSPITAL),1.33093978855518,103.723072368708,,True,Taman Jurong Polyclinic,"235 Corporation Road Taman Jurong Polyclinic, Singapore 619771"
50,KEONG SAIK ROAD,89154,A HOTEL CHINATOWN,1.28079216317408,103.841812323258,name_change,HOTEL 1929,1.28079216317408,103.841812323258,,True,A Hotel Chinatown,"50 Keong Saik Road A Hotel Chinatown, Singapore 89154"
22,CROSS STREET,48421,NIL,1.28423869111672,103.846705363258,name_change,CROSS STREET EXCHANGE,1.28423869111672,103.846705363258,,False,22 Cross Street,"22 Cross Street, Singapore 48421"
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (BANDSTAND GAZEBO),1.31038657419727,103.816319662593,name_and_location_change,NATIONAL PARKS BOARD (NPARKS),1.31568827087057,103.816190606231,589.6963173309879,True,Singapore Botanic Gardens (bandstand Gazebo),"1 Cluny Road Singapore Botanic Gardens (bandstand Gazebo), Singapore 259569"
22,MARINA VIEW,19959,W RESIDENCES MARINA VIEW – SINGAPORE,1.27670307917562,103.849736169355,name_change,MARINA VIEW RESIDENCES,1.27670307917562,103.849736169355,,False,22 Marina View,"22 Marina View, Singapore 19959"
301,LORONG 6 TOA PAYOH,319392,NIL,1.32976530773456,103.850991791585,name_change,TOA PAYOH SPORTS CENTRE,1.33045992412023,103.850574273679,,False,301 Lorong 6 Toa Payoh,"301 Lorong 6 Toa Payoh, Singapore 319392"
50,SERANGOON AVENUE 2,556129,BRADDELL HEIGHTS COMMUNITY CLUB,1.35169038154618,103.870408875865,name_change,BRADDELL HEIGHTS COMMUNITY CLUB (PENDING U/C),1.3516281467669,103.870443227253,,True,Braddell Heights Community Club,"50 Serangoon Avenue 2 Braddell Heights Community Club, Singapore 556129"
21,SHELFORD ROAD,288411,21 SHELFORD,1.32740019884468,103.812256773798,name_change,KELLET COURT,1.32740019884468,103.812256773798,,False,21 Shelford Road,"21 Shelford Road, Singapore 288411"
501,OLD CHOA CHU KANG ROAD,698928,HOME TEAM ACADEMY (BLK 1),1.3728276965341,103.722414544985,name_change,HOME TEAM ACADEMY (BLK 10),1.37187204750828,103.720870792771,,True,Home Team Academy (blk 1),"501 Old Choa Chu Kang Road Home Team Academy (blk 1), Singapore 698928"
821,UPPER THOMSON ROAD,787104,SPRINGLEAF RESIDENCE,1.39601248653792,103.817563198325,name_change,NIL,1.3965557139197,103.8172904975,,False,821 Upper Thomson Road,"821 Upper Thomson Road, Singapore 787104"
