blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters,is_non_residential,name_formatted,address_formatted
965B,BAH SOON PAH ROAD,762965,CHENCHARU VINES,1.42066241274882,103.826516999299,new_building,,,,,False,965B Bah Soon Pah Road,"965B Bah Soon Pah Road, Singapore 762965"
967B,BAH SOON PAH ROAD,762967,CHENCHARU GREEN,1.41860347567421,103.827491616631,new_building,,,,,False,967B Bah Soon Pah Road,"967B Bah Soon Pah Road, Singapore 762967"
968B,BAH SOON PAH ROAD,762968,CHENCHARU GREEN,1.41766486194769,103.827559452492,new_building,,,,,False,968B Bah Soon Pah Road,"968B Bah Soon Pah Road, Singapore 762968"
965C,BAH SOON PAH ROAD,763965,CHENCHARU VINES,1.42056422590844,103.827090915041,new_building,,,,,False,965C Bah Soon Pah Road,"965C Bah Soon Pah Road, Singapore 763965"
69A,NERAM ROAD,808854,SELETAR HILLS ESTATE,1.38533178698621,103.868179489844,new_building,,,,,False,69A Neram Road,"69A Neram Road, Singapore 808854"
69B,NERAM ROAD,808855,SELETAR HILLS ESTATE,1.38539267734881,103.868187504649,new_building,,,,,False,69B Neram Road,"69B Neram Road, Singapore 808855"
1,MAGAZINE ROAD,59567,UNION SQUARE CENTRAL,1.28842848666711,103.84230028531,name_change,NIL,1.28842848666711,103.84230028531,,False,1 Magazine Road,"1 Magazine Road, Singapore 59567"
79,PHOENIX AVENUE,668382,PHOENIX RESIDENCES,1.37525459469413,103.757531008357,name_change,PHOENIX RESIDENCES (U/C),1.37525459469413,103.757531008357,,False,79 Phoenix Avenue,"79 Phoenix Avenue, Singapore 668382"
11,MERANTI CRESCENT,627806,NIL,1.24947679773694,103.68630054158,location_change,NIL,1.24579521073601,103.687601222492,434.1596139235719,False,11 Meranti Crescent,"11 Meranti Crescent, Singapore 627806"
71,TENGAH GARDEN WALK,699886,COPEN GRAND,1.36190672929397,103.731042025984,name_change,COPEN GRAND (U/C),1.36190672929397,103.731042025984,,True,Copen Grand,"71 Tengah Garden Walk Copen Grand, Singapore 699886"
515,MILTONIA CLOSE,760515,MILTONIA BREEZE @ YISHUN,1.4192698143365,103.84849236836,name_change,NIL,1.4192698143365,103.84849236836,,False,515 Miltonia Close,"515 Miltonia Close, Singapore 760515"
18A,FARRER PARK ROAD,211018,FARRER PARK FIELDS,1.31017638548135,103.851032856973,name_change,NIL,1.31017638548135,103.851032856973,,True,Farrer Park Fields,"18A Farrer Park Road Farrer Park Fields, Singapore 211018"
517C,MILTONIA CLOSE,763517,MILTONIA BREEZE @ YISHUN,1.41847025094394,103.849379684961,name_change,NIL,1.41847025094394,103.849379684961,,False,517C Miltonia Close,"517C Miltonia Close, Singapore 763517"
291,JURONG EAST STREET 24,600291,JURONG EAST BREEZE,1.34379945407852,103.743885318418,name_change,NIL,1.34379945407852,103.743885318418,,False,291 Jurong East Street 24,"291 Jurong East Street 24, Singapore 600291"
515A,MILTONIA CLOSE,761515,MILTONIA BREEZE @ YISHUN,1.41939832614146,103.848106989021,name_change,NIL,1.41939832614146,103.848106989021,,False,515A Miltonia Close,"515A Miltonia Close, Singapore 761515"
458,BUKIT BATOK WEST AVENUE 8,650458,WEST BRICKVILLE @ BUKIT BATOK,1.3541602936949,103.737762969669,name_change,NIL,1.3541602936949,103.737762969669,,False,458 Bukit Batok West Avenue 8,"458 Bukit Batok West Avenue 8, Singapore 650458"
25,JALAN KAKATUA,598543,JURONG PARK,1.34406220300547,103.766278196846,name_change,INNATE MONTESSORI PTE. LTD.,1.34406219315124,103.766278202829,,True,Jurong Park,"25 Jalan Kakatua Jurong Park, Singapore 598543"
50,GHIM MOH CLOSE,270050,GHIM MOH NATURA,1.31017143953319,103.790510790692,name_change,NIL,1.31017143953319,103.790510790692,,False,50 Ghim Moh Close,"50 Ghim Moh Close, Singapore 270050"
48B,BEDOK SOUTH AVENUE 3,462048,BEDOK SOUTH BLOSSOMS,1.32301770321171,103.94293048043,name_change,NIL,1.32301770321171,103.94293048043,,False,48B Bedok South Avenue 3,"48B Bedok South Avenue 3, Singapore 462048"
73,TENGAH GARDEN WALK,699887,COPEN GRAND,1.36191143783474,103.731287512954,name_change,COPEN GRAND (U/C),1.36191143783474,103.731287512954,,True,Copen Grand,"73 Tengah Garden Walk Copen Grand, Singapore 699887"
670,BEDOK NORTH STREET 3,469627,KAKI BUKIT COMMUNITY CENTRE,1.33335800926146,103.926857202735,name_change,KAKI BUKIT COMMUNITY CENTRE (U/C),1.33335800926146,103.926857202735,,True,Kaki Bukit Community Centre,"670 Bedok North Street 3 Kaki Bukit Community Centre, Singapore 469627"
523A,YISHUN STREET 53,761523,VANDA BREEZE @ YISHUN,1.4221629233466,103.852664595625,name_change,NIL,1.4221629233466,103.852664595625,,False,523A Yishun Street 53,"523A Yishun Street 53, Singapore 761523"
87,JALAN SATU,390087,MOUNTBATTEN COMMUNITY CLUB,1.30920453703351,103.886918300106,name_change,MOUNTBATTEN COMMUNITY CLUB (U/C),1.30920453703351,103.886918300106,,True,Mountbatten Community Club,"87 Jalan Satu Mountbatten Community Club, Singapore 390087"
18,CROSS STREET,48423,18 CROSS,1.28355426127583,103.846882908595,name_change,CROSS STREET EXCHANGE,1.28355426127583,103.846882908595,,False,18 Cross Street,"18 Cross Street, Singapore 48423"
419B,FERNVALE L,792419,FERNVALE SAILS,1.39411239261762,103.879662051171,name_change,NIL,1.39411239261762,103.879662051171,,False,419B Fernvale L,"419B Fernvale L, Singapore 792419"
484,FERNVALE DRIVE,790484,FERNVALE OASIS,1.40020352656839,103.877109122901,name_change,NIL,1.40020352656839,103.877109122901,,False,484 Fernvale Drive,"484 Fernvale Drive, Singapore 790484"
459,BUKIT BATOK WEST AVENUE 8,650459,WEST BRICKVILLE @ BUKIT BATOK,1.35471115217407,103.738741505774,name_change,NIL,1.35471115217407,103.738741505774,,False,459 Bukit Batok West Avenue 8,"459 Bukit Batok West Avenue 8, Singapore 650459"
128,SERANGOON NORTH AVENUE 1,550128,SERANGOON NORTH VISTA,1.36437643964958,103.873592808441,name_change,NIL,1.36437643964958,103.873592808441,,False,128 Serangoon North Avenue 1,"128 Serangoon North Avenue 1, Singapore 550128"
117A,JALAN KEMBANGAN,411117,KEMBANGAN WAVE,1.32268355501331,103.913022311205,name_change,NIL,1.32268355501331,103.913022311205,,False,117A Jalan Kembangan,"117A Jalan Kembangan, Singapore 411117"
524A,YISHUN STREET 53,761524,VANDA BREEZE @ YISHUN,1.42113426546265,103.852431654212,name_change,NIL,1.42113426546265,103.852431654212,,False,524A Yishun Street 53,"524A Yishun Street 53, Singapore 761524"
101B,PLANTATION CLOSE,692101,PLANTATION VERGE,1.35047255909552,103.73528218277,name_change,NIL,1.35047255909552,103.73528218277,,False,101B Plantation Close,"101B Plantation Close, Singapore 692101"
57,TENGAH GARDEN WALK,699912,COPEN GRAND,1.36149804974031,103.73043949934,name_change,COPEN GRAND (U/C),1.36149804974031,103.73043949934,,True,Copen Grand,"57 Tengah Garden Walk Copen Grand, Singapore 699912"
1,SENTUL WALK,829858,PUNGGOL COAST BUS INTERCHANGE,1.41420640947368,103.907934456334,name_change,NIL,1.41420640947368,103.907934456334,,True,Punggol Coast Bus Interchange,"1 Sentul Walk Punggol Coast Bus Interchange, Singapore 829858"
48,BEDOK SOUTH AVENUE 3,460048,BEDOK SOUTH BLOSSOMS,1.32305730219703,103.943537759704,name_change,NIL,1.32305730219703,103.943537759704,,False,48 Bedok South Avenue 3,"48 Bedok South Avenue 3, Singapore 460048"
523,YISHUN STREET 53,760523,VANDA BREEZE @ YISHUN,1.421869148662,103.852708910704,name_change,NIL,1.421869148662,103.852708910704,,False,523 Yishun Street 53,"523 Yishun Street 53, Singapore 760523"
22,COLLEGE AVENUE WEST,138530,NUS COLLEGE,1.30756333329947,103.77262245701,name_change,YALE-NUS COLLEGE CAMPUS,1.30756333329947,103.77262245701,,True,NUS College,"22 College Avenue West NUS College, Singapore 138530"
823,KEAT HONG LINK,680823,KEAT HONG GRANGE,1.37430732894525,103.748566632809,name_change,NIL,1.37430732894525,103.748566632809,,False,823 Keat Hong Link,"823 Keat Hong Link, Singapore 680823"
46B,BEDOK SOUTH AVENUE 3,462046,BEDOK SOUTH BLOSSOMS,1.32126567349011,103.942746344884,name_change,NIL,1.32126567349011,103.942746344884,,False,46B Bedok South Avenue 3,"46B Bedok South Avenue 3, Singapore 462046"
61,TENGAH GARDEN WALK,699891,COPEN GRAND,1.36192865449978,103.729712493673,name_change,COPEN GRAND (U/C),1.36192865449978,103.729712493673,,True,Copen Grand,"61 Tengah Garden Walk Copen Grand, Singapore 699891"
601,RIFLE RANGE ROAD,588398,NIL,1.3606052603701,103.799431453361,location_change,NIL,1.3556001772533,103.796247570564,659.5487701588022,False,601 Rifle Range Road,"601 Rifle Range Road, Singapore 588398"
18C,FARRER PARK ROAD,213018,FARRER PARK FIELDS,1.31024838394802,103.851916620299,name_change,NIL,1.31024838394802,103.851916620299,,True,Farrer Park Fields,"18C Farrer Park Road Farrer Park Fields, Singapore 213018"
28,PARRY AVENUE,547255,PERENNIAL LIVING,1.36533280009365,103.879891629619,name_change,PARRY HALL,1.36557058536117,103.87995189186,,False,28 Parry Avenue,"28 Parry Avenue, Singapore 547255"
20,THOMSON TERRACE,574551,THOMSON HILLS ESTATE,1.37898257055972,103.830958460565,name_change,THOMSON HILLS ESTATE (U/C),1.37898423951944,103.830969206228,,False,20 Thomson Terrace,"20 Thomson Terrace, Singapore 574551"
48C,BEDOK SOUTH AVENUE 3,463048,BEDOK SOUTH BLOSSOMS,1.32379427695986,103.94375148618,name_change,NIL,1.32379427695986,103.94375148618,,False,48C Bedok South Avenue 3,"48C Bedok South Avenue 3, Singapore 463048"
21,SHELFORD ROAD,288411,21 SHELFORD,1.32740019884468,103.812256773798,name_change,KELLET COURT,1.32740019884468,103.812256773798,,False,21 Shelford Road,"21 Shelford Road, Singapore 288411"
47,BEDOK SOUTH AVENUE 3,460047,BEDOK SOUTH BLOSSOMS,1.32188497949521,103.942399124062,name_change,NIL,1.32188497949521,103.942399124062,,False,47 Bedok South Avenue 3,"47 Bedok South Avenue 3, Singapore 460047"
50,LORONG 21 GEYLANG,388465,JUN YUAN BUILDING,1.31567694656431,103.879766321174,name_change,LE DAO BUILDING,1.31567694656431,103.879766321174,,True,Jun Yuan Building,"50 Lorong 21 Geylang Jun Yuan Building, Singapore 388465"
55,TENGAH GARDEN WALK,699911,COPEN GRAND,1.36114965205812,103.73064131967,name_change,COPEN GRAND (U/C),1.36114965205812,103.73064131967,,True,Copen Grand,"55 Tengah Garden Walk Copen Grand, Singapore 699911"
11,WOODLANDS CLOSE,737853,BETHESDA CHRISTIAN CENTRE,1.43482603452741,103.802773360648,name_change,CALROSE ACADEMY PTE. LTD.,1.43475840297332,103.802721060156,,True,Bethesda Christian Centre,"11 Woodlands Close Bethesda Christian Centre, Singapore 737853"
516,MILTONIA CLOSE,760516,MILTONIA BREEZE @ YISHUN,1.41929218803885,103.848959084357,name_change,NIL,1.41929218803885,103.848959084357,,False,516 Miltonia Close,"516 Miltonia Close, Singapore 760516"
1,PUNGGOL COAST ROAD,828608,DIGIPEN INSTITUTE TECHNOLOGY OF SINGAPORE,1.41333310429546,103.913035184508,name_change,NIL,1.41333310429546,103.913035184508,,True,Digipen Institute Technology of Singapore,"1 Punggol Coast Road Digipen Institute Technology of Singapore, Singapore 828608"
418A,TEBAN GARDENS ROAD,601418,TEBAN BREEZE,1.32176817745111,103.74415072823,name_change,NIL,1.32176817745111,103.74415072823,,True,Teban Breeze,"418A Teban Gardens Road Teban Breeze, Singapore 601418"
1,ANCHORVALE STREET,544835,NKF DIALYSIS CENTRE SENGKANG COMMUNITY HOSPITAL,1.39625507668544,103.89115157341,name_change,SENGKANG COMMUNITY HOSPITAL,1.39602238832875,103.891834051543,,True,Nkf Dialysis Centre Sengkang Community Hospital,"1 Anchorvale Street Nkf Dialysis Centre Sengkang Community Hospital, Singapore 544835"
45,BEDOK SOUTH AVENUE 3,460045,BEDOK SOUTH BLOSSOMS,1.32208339971419,103.943408749166,name_change,NIL,1.32208339971419,103.943408749166,,False,45 Bedok South Avenue 3,"45 Bedok South Avenue 3, Singapore 460045"
824A,KEAT HONG LINK,681824,KEAT HONG GRANGE,1.37392459380546,103.748455592259,name_change,NIL,1.37392459380546,103.748455592259,,False,824A Keat Hong Link,"824A Keat Hong Link, Singapore 681824"
204,QUEEN'S CRESCENT,140204,QUEENSWAY CANOPY,1.28994659987068,103.799952266367,name_change,NIL,1.28994659987068,103.799952266367,,False,204 Queen's Crescent,"204 Queen's Crescent, Singapore 140204"
519B,MILTONIA CLOSE,762519,MILTONIA BREEZE @ YISHUN,1.41899222992341,103.850807774197,name_change,NIL,1.41899222992341,103.850807774197,,False,519B Miltonia Close,"519B Miltonia Close, Singapore 762519"
52A,GHIM MOH CLOSE,271052,GHIM MOH NATURA,1.30897179808792,103.790674903663,name_change,NIL,1.30897179808792,103.790674903663,,False,52A Ghim Moh Close,"52A Ghim Moh Close, Singapore 271052"
100B,PLANTATION CLOSE,692100,PLANTATION VERGE,1.34954888554559,103.735959677242,name_change,NIL,1.34954888554559,103.735959677242,,False,100B Plantation Close,"100B Plantation Close, Singapore 692100"
20,CROSS STREET,48422,NANKIN YARDS,1.28374576252035,103.847469684006,name_change,CROSS STREET EXCHANGE,1.28374576252035,103.847469684006,,False,20 Cross Street,"20 Cross Street, Singapore 48422"
126,YISHUN STREET 11,760126,CHONG PANG COMMUNITY CLUB (TEMP OFFICE),1.43350905989816,103.830011887888,name_change,CHONG PANG COMMUNITY CLUB (TEMPORARY OFFICE),1.43350905989816,103.830011887888,,True,Chong Pang Community Club (temp Office),"126 Yishun Street 11 Chong Pang Community Club (temp Office), Singapore 760126"
590,WOODLANDS DRIVE 17,730590,WOODLANDS SOUTH PLAINS,1.42706342071295,103.795954395848,name_change,NIL,1.42706342071295,103.795954395848,,False,590 Woodlands Drive 17,"590 Woodlands Drive 17, Singapore 730590"
46C,BEDOK SOUTH AVENUE 3,463046,BEDOK SOUTH BLOSSOMS,1.32167825408843,103.942632612009,name_change,NIL,1.32167825408843,103.942632612009,,False,46C Bedok South Avenue 3,"46C Bedok South Avenue 3, Singapore 463046"
1E,CLUNY ROAD,259601,SINGAPORE BOTANIC GARDENS (CENTRE OF URBAN GREENERY AND ECOLOGY),1.3184000275445,103.816024271327,name_change,SINGAPORE ENVIRONMENT COUNCIL,1.3184000275445,103.816024271327,,True,Singapore Botanic Gardens (centre of Urban Greenery and Ecology),"1E Cluny Road Singapore Botanic Gardens (centre of Urban Greenery and Ecology), Singapore 259601"
6A,TANJONG RHU ROAD,436884,DE CENTURION,1.29881006027302,103.884350279556,name_change,DE CENTURIAN,1.29881006027302,103.884350279556,,False,6A Tanjong Rhu Road,"6A Tanjong Rhu Road, Singapore 436884"
205B,QUEEN'S CRESCENT,142205,QUEENSWAY CANOPY,1.2910556545888,103.799429245104,name_change,NIL,1.2910556545888,103.799429245104,,False,205B Queen's Crescent,"205B Queen's Crescent, Singapore 142205"
3,MAGAZINE ROAD,59570,UNION SQUARE THREE,1.2887536712464,103.842484418198,name_change,UNION SQUARE,1.2887536712464,103.842484418198,,False,3 Magazine Road,"3 Magazine Road, Singapore 59570"
50A,GHIM MOH CLOSE,271050,GHIM MOH NATURA,1.30970134638704,103.790422390773,name_change,NIL,1.30970134638704,103.790422390773,,False,50A Ghim Moh Close,"50A Ghim Moh Close, Singapore 271050"
10,JALAN UBI,409075,KAMPONG KEMBANGAN COMMUNITY CLUB (TEMP OFFICE),1.3177006204915,103.900833499817,name_change,KAMPONG UBI COMMUNITY CENTRE,1.31784644102688,103.900750123561,,True,Kampong Kembangan Community Club (temp Office),"10 Jalan Ubi Kampong Kembangan Community Club (temp Office), Singapore 409075"
12,LORONG 12 GEYLANG,398993,GOSTAY HOTEL,1.31140044123756,103.878121314712,name_change,NIL,1.31140044123756,103.878121314712,,True,Gostay Hotel,"12 Lorong 12 Geylang Gostay Hotel, Singapore 398993"
111J,KING GEORGE'S AVENUE,208559,BACKPACKERS@SG,1.3103815456002,103.861757786461,name_change,NIL,1.31049262901037,103.861938319286,,False,111J King George's Avenue,"111J King George's Avenue, Singapore 208559"
105,SOPHIA ROAD,228170,SOPHIA REGENCY,1.30254668108558,103.846337135937,name_change,SOPHIA REGENCY (U/C),1.30254668108558,103.846337135937,,False,105 Sophia Road,"105 Sophia Road, Singapore 228170"
6,ANG MO KIO STREET 44,569253,NIL,1.36500301580801,103.859092846726,name_change,PATHLIGHT SCHOOL 2,1.36500301580801,103.859092846726,,False,6 Ang Mo Kio Street 44,"6 Ang Mo Kio Street 44, Singapore 569253"
51,GHIM MOH LINK,270051,GHIM MOH NATURA,1.3095985111411,103.789942943508,name_change,NIL,1.3095985111411,103.789942943508,,False,51 Ghim Moh Link,"51 Ghim Moh Link, Singapore 270051"
51A,GHIM MOH CLOSE,271051,GHIM MOH NATURA,1.30921750061077,103.79011181444,name_change,NIL,1.30921750061077,103.79011181444,,False,51A Ghim Moh Close,"51A Ghim Moh Close, Singapore 271051"
483,FERNVALE DRIVE,790483,FERNVALE OASIS,1.40020312640826,103.876313235962,name_change,NIL,1.40020312640826,103.876313235962,,False,483 Fernvale Drive,"483 Fernvale Drive, Singapore 790483"
26,EVANS ROAD,259367,NIL,1.31874454303372,103.820233186205,name_change,YO:HA @ EVANS,1.31874454303372,103.820233186205,,False,26 Evans Road,"26 Evans Road, Singapore 259367"
60,TUAS SOUTH AVENUE 9,637607,NIL,1.28758125005723,103.646458903436,location_change,NIL,1.28724649182866,103.640099217979,707.9654913272576,False,60 Tuas South Avenue 9,"60 Tuas South Avenue 9, Singapore 637607"
522A,YISHUN STREET 53,761522,VANDA BREEZE @ YISHUN,1.42244816684334,103.852395069678,name_change,NIL,1.42244816684334,103.852395069678,,False,522A Yishun Street 53,"522A Yishun Street 53, Singapore 761522"
128B,SERANGOON NORTH AVENUE 1,552128,SERANGOON NORTH VISTA,1.36494045551144,103.872796280055,name_change,NIL,1.36494045551144,103.872796280055,,False,128B Serangoon North Avenue 1,"128B Serangoon North Avenue 1, Singapore 552128"
61,COMMONWEALTH AVENUE WEST,130061,ULU PANDAN VISTA,1.31120951222812,103.780005837853,name_change,NIL,1.31120951222812,103.780005837853,,False,61 Commonwealth Avenue West,"61 Commonwealth Avenue West, Singapore 130061"
46,BEDOK SOUTH AVENUE 3,460046,BEDOK SOUTH BLOSSOMS,1.32148575339878,103.942854747015,name_change,NIL,1.32148575339878,103.942854747015,,False,46 Bedok South Avenue 3,"46 Bedok South Avenue 3, Singapore 460046"
204B,QUEEN'S CRESCENT,142204,QUEENSWAY CANOPY,1.29049331801888,103.800352670381,name_change,NIL,1.29049331801888,103.800352670381,,False,204B Queen's Crescent,"204B Queen's Crescent, Singapore 142204"
292,JURONG EAST STREET 24,600292,JURONG EAST BREEZE,1.34367999293544,103.744283360822,name_change,NIL,1.34367999293544,103.744283360822,,False,292 Jurong East Street 24,"292 Jurong East Street 24, Singapore 600292"
2,YISHUN CENTRAL 2,768024,NKF DIALYSIS CENTRE,1.42355699300713,103.837376800572,name_change,YISHUN COMMUNITY HOSPITAL,1.4237674572872,103.837242211173,,True,Nkf Dialysis Centre,"2 Yishun Central 2 Nkf Dialysis Centre, Singapore 768024"
516A,MILTONIA CLOSE,761516,MILTONIA BREEZE @ YISHUN,1.41967464990868,103.848868735192,name_change,NIL,1.41967464990868,103.848868735192,,False,516A Miltonia Close,"516A Miltonia Close, Singapore 761516"
65,COMMONWEALTH AVENUE WEST,130065,ULU PANDAN VISTA,1.31244451597778,103.777890907325,name_change,NIL,1.31244451597778,103.777890907325,,False,65 Commonwealth Avenue West,"65 Commonwealth Avenue West, Singapore 130065"
102B,PLANTATION CLOSE,692102,PLANTATION VERGE,1.35084766714941,103.734299170866,name_change,NIL,1.35084766714941,103.734299170866,,False,102B Plantation Close,"102B Plantation Close, Singapore 692102"
100,PLANTATION CLOSE,690100,PLANTATION VERGE,1.34941612316812,103.736056530888,name_change,NIL,1.34941612316812,103.736056530888,,False,100 Plantation Close,"100 Plantation Close, Singapore 690100"
98,VICTORIA STREET,188066,CENTRAL ARTS LIBRARY,1.29743229408405,103.854071363949,name_change,INFORMATICS ACADEMY,1.29762767084737,103.854548604259,,True,Central Arts Library,"98 Victoria Street Central Arts Library, Singapore 188066"
98,HAVELOCK ROAD,160098,HAVELOCK HILLSIDE,1.28824701094753,103.831608803819,name_change,NIL,1.28824701094753,103.831608803819,,False,98 Havelock Road,"98 Havelock Road, Singapore 160098"
128A,SERANGOON NORTH AVENUE 1,551128,SERANGOON NORTH VISTA,1.36470290134259,103.872934841064,name_change,NIL,1.36470290134259,103.872934841064,,False,128A Serangoon North Avenue 1,"128A Serangoon North Avenue 1, Singapore 551128"
64A,COMMONWEALTH AVENUE WEST,131064,ULU PANDAN VISTA,1.31198190730338,103.779388291881,name_change,NIL,1.31198190730338,103.779388291881,,False,64A Commonwealth Avenue West,"64A Commonwealth Avenue West, Singapore 131064"
102,PLANTATION CLOSE,690102,PLANTATION VERGE,1.35087280870057,103.734634565953,name_change,NIL,1.35087280870057,103.734634565953,,False,102 Plantation Close,"102 Plantation Close, Singapore 690102"
101A,PLANTATION CLOSE,691101,PLANTATION VERGE,1.34998941183508,103.735711599188,name_change,NIL,1.34998941183508,103.735711599188,,False,101A Plantation Close,"101A Plantation Close, Singapore 691101"
4,TAMPINES STREET 91,528907,PATHLIGHT SCHOOL (TAMPINES),1.34711275884527,103.939451879381,name_change,NIL,1.34711275884527,103.939451879381,,True,Pathlight School (tampines),"4 Tampines Street 91 Pathlight School (tampines), Singapore 528907"
63,TENGAH GARDEN WALK,699892,COPEN GRAND,1.36192349991236,103.729948432183,name_change,COPEN GRAND (U/C),1.36192349991236,103.729948432183,,True,Copen Grand,"63 Tengah Garden Walk Copen Grand, Singapore 699892"
125,JALAN RAJAH,320125,RAJAH SUMMIT,1.32800901969858,103.852436708777,name_change,NIL,1.32800901969858,103.852436708777,,False,125 Jalan Rajah,"125 Jalan Rajah, Singapore 320125"
267,SERANGOON AVENUE 3,550267,MARKET,1.35319405066769,103.870920824793,name_change,NIL,1.3531696660359,103.870953693678,,True,Market,"267 Serangoon Avenue 3 Market, Singapore 550267"
419A,FERNVALE LINK,791419,FERNVALE SAILS,1.39326531101486,103.879449859785,name_change,NIL,1.39326531101486,103.879449859785,,False,419A Fernvale Link,"419A Fernvale Link, Singapore 791419"
65A,COMMONWEALTH AVENUE WEST,131065,ULU PANDAN VISTA,1.31224257832227,103.778445262469,name_change,NIL,1.31224257832227,103.778445262469,,False,65A Commonwealth Avenue West,"65A Commonwealth Avenue West, Singapore 131065"
18,FARRER PARK ROAD,210018,FARRER PARK FIELDS,1.30964145284649,103.851166603031,name_change,NIL,1.30964145284649,103.851166603031,,True,Farrer Park Fields,"18 Farrer Park Road Farrer Park Fields, Singapore 210018"
459B,BUKIT BATOK WEST AVENUE 8,652459,WEST BRICKVILLE @ BUKIT BATOK,1.35471633623249,103.738424366991,name_change,NIL,1.35471633623249,103.738424366991,,False,459B Bukit Batok West Avenue 8,"459B Bukit Batok West Avenue 8, Singapore 652459"
1B,CLUNY ROAD,259598,NATIONAL BIODIVERSITY CENTRE,1.31654969925993,103.817186800754,name_change,NIL,1.31654969925993,103.817186800754,,True,National Biodiversity Centre,"1B Cluny Road National Biodiversity Centre, Singapore 259598"
8,SIN MING ROAD,575628,ARTISAN 8,1.35371810230316,103.836117288176,name_change,NIL,1.35371665672148,103.836115880148,,False,8 Sin Ming Road,"8 Sin Ming Road, Singapore 575628"
50,CLUNY PARK ROAD,257488,SINGAPORE BOTANIC GARDENS (THE GARAGE),1.3188797159166,103.8155806673,name_change,THE GARAGE (SINGAPORE BOTANIC GARDENS),1.3188797159166,103.8155806673,,True,Singapore Botanic Gardens (the Garage),"50 Cluny Park Road Singapore Botanic Gardens (the Garage), Singapore 257488"
457A,BUKIT BATOK WEST AVENUE 8,651457,WEST BRICKVILLE @ BUKIT BATOK,1.35396541589818,103.738331166574,name_change,NIL,1.35396541589818,103.738331166574,,False,457A Bukit Batok West Avenue 8,"457A Bukit Batok West Avenue 8, Singapore 651457"
402A,JURONG WEST STREET 42,641402,JURONG ARCADIA,1.35328785595113,103.723331769563,name_change,NIL,1.35328785595113,103.723331769563,,False,402A Jurong West Street 42,"402A Jurong West Street 42, Singapore 641402"
592A,WOODLANDS DRIVE 17,731592,WOODLANDS SOUTH PLAINS,1.42640034737548,103.795105013801,name_change,NIL,1.42640034737548,103.795105013801,,False,592A Woodlands Drive 17,"592A Woodlands Drive 17, Singapore 731592"
16A,FARRER PARK ROAD,211016,FARRER PARK FIELDS,1.30995868157789,103.850521656178,name_change,NIL,1.30995868157789,103.850521656178,,True,Farrer Park Fields,"16A Farrer Park Road Farrer Park Fields, Singapore 211016"
501,OLD CHOA CHU KANG ROAD,698928,HOME TEAM ACADEMY (BLK 1),1.3728276965341,103.722414544985,name_change,HOME TEAM ACADEMY (BLK 10),1.37187204750828,103.720870792771,,True,Home Team Academy (blk 1),"501 Old Choa Chu Kang Road Home Team Academy (blk 1), Singapore 698928"
14,COLLEGE AVENUE WEST,138611,NUS COLLEGE,1.30608809537109,103.771993013067,name_change,YALE-NUS COLLEGE CAMPUS,1.30608809537109,103.771993013067,,True,NUS College,"14 College Avenue West NUS College, Singapore 138611"
158A,GUL CIRCLE,629616,DNV TECHNOLOGY CENTRE WEST,1.31983696234329,103.676044126593,name_change,DNV LABORATORY,1.31983696234329,103.676044126593,,True,Dnv Technology Centre West,"158A Gul Circle Dnv Technology Centre West, Singapore 629616"
97,HAVELOCK ROAD,160097,HAVELOCK HILLSIDE,1.28901860835749,103.831440994912,name_change,NIL,1.28901860835749,103.831440994912,,False,97 Havelock Road,"97 Havelock Road, Singapore 160097"
404A,JURONG WEST STREET 42,641404,JURONG ARCADIA,1.35408471473791,103.72368130198,name_change,NIL,1.35408471473791,103.72368130198,,False,404A Jurong West Street 42,"404A Jurong West Street 42, Singapore 641404"
522B,YISHUN STREET 53,762522,VANDA BREEZE @ YISHUN,1.42227694893791,103.851896840992,name_change,NIL,1.42227694893791,103.851896840992,,False,522B Yishun Street 53,"522B Yishun Street 53, Singapore 762522"
47C,BEDOK SOUTH AVENUE 3,463047,BEDOK SOUTH BLOSSOMS,1.32264967954622,103.943538252214,name_change,NIL,1.32264967954622,103.943538252214,,False,47C Bedok South Avenue 3,"47C Bedok South Avenue 3, Singapore 463047"
200,LORONG 2 TOA PAYOH,319642,NKF DIALYSIS CENTRE,1.33525355606987,103.845209814245,name_change,TOA PAYOH WEST COMMUNITY CLUB,1.33522124979435,103.845105800139,,True,Nkf Dialysis Centre,"200 Lorong 2 Toa Payoh Nkf Dialysis Centre, Singapore 319642"
203A,QUEEN'S CRESCENT,141203,QUEENSWAY CANOPY,1.28987991070139,103.799569508701,name_change,NIL,1.28987991070139,103.799569508701,,False,203A Queen's Crescent,"203A Queen's Crescent, Singapore 141203"
125A,JALAN RAJAH,321125,RAJAH SUMMIT,1.32783575673049,103.852174038871,name_change,NIL,1.32783575673049,103.852174038871,,False,125A Jalan Rajah,"125A Jalan Rajah, Singapore 321125"
844,YISHUN STREET 81,760844,KHATIB CENTRAL,1.41562517345068,103.835446503581,name_change,KAHTIB CENTRAL,1.41562517345068,103.835446503581,,False,844 Yishun Street 81,"844 Yishun Street 81, Singapore 760844"
524C,YISHUN STREET 53,763524,VANDA BREEZE @ YISHUN,1.42168188824283,103.851280569737,name_change,NIL,1.42168188824283,103.851280569737,,False,524C Yishun Street 53,"524C Yishun Street 53, Singapore 763524"
