blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters
569,BELGRAVIA DRIVE,808108,BELGRAVIA ACE (U/C),1.3808712783641,103.865657542621,name_change,BELGRAVIA ACE,1.3808712783641,103.865657542621,
505,BELGRAVIA DRIVE,807966,BELGRAVIA ACE (U/C),1.38144391009636,103.865534964711,name_change,BELGRAVIA ACE,1.38144391009636,103.865534964711,
10,POLLEN PLACE,807204,POLLEN COLLECTION (U/C),1.3810253986308,103.858992395008,name_change,POLLEN COLLECTION,1.3810253986308,103.858992395008,
465,BELGRAVIA DRIVE,807915,BELGRAVIA ACE (U/C),1.38171562507198,103.865482399447,name_change,BELGRAVIA ACE,1.38171562507198,103.865482399447,
32,PLANTATION CLOSE,690091,OTTO PLACE (U/C),1.34793735286897,103.736758778262,name_change,OTTO PLACE,1.34793735286897,103.736758778262,
431,BELGRAVIA DRIVE,807802,BELGRAVIA ACE (U/C),1.38162007874699,103.864598725333,name_change,BELGRAVIA ACE,1.38162007874699,103.864598725333,
7,POLLEN PLACE,807273,POLLEN COLLECTION (U/C),1.38140630028843,103.85896454014,name_change,POLLEN COLLECTION,1.38140630028843,103.85896454014,
19,POLLEN WALK,807475,POLLEN COLLECTION (U/C),1.38223621937353,103.859473487122,name_change,POLLEN COLLECTION,1.38223621937353,103.859473487122,
577,BELGRAVIA DRIVE,808112,BELGRAVIA ACE (U/C),1.38080002570421,103.866036962105,name_change,BELGRAVIA ACE,1.38080002570421,103.866036962105,
27,POLLEN VIEW,807184,POLLEN COLLECTION (U/C),1.38094051715458,103.859487177235,name_change,POLLEN COLLECTION,1.38094051715458,103.859487177235,
539,BELGRAVIA DRIVE,808093,BELGRAVIA ACE (U/C),1.38092497481214,103.866059968726,name_change,BELGRAVIA ACE,1.38092497481214,103.866059968726,
22,MARINA VIEW,19959,W RESIDENCES MARINA VIEW – SINGAPORE (U/C),1.27670307917562,103.849736169355,name_change,MARINA VIEW RESIDENCES,1.27670307917562,103.849736169355,
63,MEDIA CIRCLE,139816,BLOOMSBURY RESIDENCES (U/C),1.29444235984052,103.79512874632,name_change,BLOOMSBURY RESIDENCES,1.29444235984052,103.79512874632,
28,PLANTATION CLOSE,690099,OTTO PLACE (U/C),1.34793735286897,103.736758778262,name_change,OTTO PLACE,1.34793735286897,103.736758778262,
375,BELGRAVIA DRIVE,807534,BELGRAVIA ACE (U/C),1.38103836173764,103.864772286348,name_change,BELGRAVIA ACE,1.38103836173764,103.864772286348,
27,PARBURY AVENUE,467341,THE LOOKOUT (U/C),1.31747054208942,103.943257430638,name_change,THE LOOKOUT,1.31747054208942,103.943257430638,
35,POLLEN VIEW,807196,POLLEN COLLECTION (U/C),1.38099902549387,103.859695555904,name_change,POLLEN COLLECTION,1.38099902549387,103.859695555904,
2,HOLLAND VILLAGE WAY,279035,SKYE AT HOLLAND (U/C),1.31216454554039,103.792689741396,name_change,SKYE AT HOLLAND,1.31216454554039,103.792689741396,
21,LORONG K TELOK KURAU,425617,K SUITES (U/C),1.31258516179352,103.90790598785,name_change,K SUITES,1.31259475279896,103.907889140249,
215J,PONGGOL SEVENTEENTH AVENUE,829759,WHITE COVE (U/C),1.41447239035304,103.902655220519,name_change,WHITE COVE,1.41447239035304,103.902655220519,
9,POLLEN WALK,807470,POLLEN COLLECTION (U/C),1.38214712391681,103.859208485757,name_change,POLLEN COLLECTION,1.38214712391681,103.859208485757,
559,BELGRAVIA DRIVE,808103,BELGRAVIA ACE (U/C),1.38094624740087,103.865260277445,name_change,BELGRAVIA ACE,1.38094624740087,103.865260277445,
35,PARBURY AVENUE,465445,THE LOOKOUT (U/C),1.31730904667417,103.942784196563,name_change,THE LOOKOUT,1.31730904667417,103.942784196563,
443,BELGRAVIA DRIVE,807850,BELGRAVIA ACE (U/C),1.38186246279992,103.864703114872,name_change,BELGRAVIA ACE,1.38186246279992,103.864703114872,
389,BELGRAVIA DRIVE,807678,BELGRAVIA ACE (U/C),1.38119345889021,103.864636111891,name_change,BELGRAVIA ACE,1.38119345889021,103.864636111891,
21,JALAN ANAK BUKIT,589773,THE RESERVE RESIDENCES (U/C),1.33983650602981,103.777767727642,name_change,THE RESERVE RESIDENCES,1.33983650602981,103.777767727642,
399,BELGRAVIA DRIVE,807683,BELGRAVIA ACE (U/C),1.38147900782709,103.864495259965,name_change,BELGRAVIA ACE,1.38147900782709,103.864495259965,
15,POLLEN PLACE,807277,POLLEN COLLECTION (U/C),1.38146437481867,103.859171817041,name_change,POLLEN COLLECTION,1.38146437481867,103.859171817041,
13,POLLEN PLACE,807276,POLLEN COLLECTION (U/C),1.38145008022938,103.859120797167,name_change,POLLEN COLLECTION,1.38145008022938,103.859120797167,
10,POLLEN WALK,807335,POLLEN COLLECTION (U/C),1.38171442049437,103.859013223862,name_change,POLLEN COLLECTION,1.38171442049437,103.859013223862,
22,POLLEN PLACE,807227,POLLEN COLLECTION (U/C),1.38112178627269,103.859339713085,name_change,POLLEN COLLECTION,1.38112178627269,103.859339713085,
471,BELGRAVIA DRIVE,807918,BELGRAVIA ACE (U/C),1.3816739629488,103.865702512376,name_change,BELGRAVIA ACE,1.3816739629488,103.865702512376,
31D,PARBURY AVENUE,465440,THE LOOKOUT (U/C),1.31719023928964,103.943336517566,name_change,THE LOOKOUT,1.31719023928964,103.943336517566,
89,KOON SENG ROAD,427030,KOON SENG HOUSE  (U/C),1.31222193982018,103.904564129604,name_change,KOON SENG HOUSE,1.31222193982018,103.904564129604,
215N,PONGGOL SEVENTEENTH AVENUE,829763,WHITE COVE (U/C),1.41476567162839,103.902787099345,name_change,WHITE COVE,1.41476567162839,103.902787099345,
527,BELGRAVIA DRIVE,808087,BELGRAVIA ACE (U/C),1.38123875484257,103.865770397141,name_change,BELGRAVIA ACE,1.38123875484257,103.865770397141,
491,BELGRAVIA DRIVE,807959,BELGRAVIA ACE (U/C),1.38134507002045,103.866060071569,name_change,BELGRAVIA ACE,1.38134507002045,103.866060071569,
379,BELGRAVIA DRIVE,807673,BELGRAVIA ACE (U/C),1.38100843487881,103.864931084677,name_change,BELGRAVIA ACE,1.38100843487881,103.864931084677,
119,BUKIT BATOK WEST AVENUE 8,659775,ALTURA (U/C),1.35995497039694,103.742320012935,name_change,ALTURA,1.35995497039694,103.742320012935,
22,ORCHARD BOULEVARD,249628,UPPERHOUSE AT ORCHARD BOULEVARD (U/C),1.30199604255669,103.824015107233,name_change,UPPERHOUSE AT ORCHARD BOULEVARD,1.30199604255669,103.824015107233,
32,POLLEN PLACE,807232,POLLEN COLLECTION (U/C),1.38118977533038,103.859599983825,name_change,POLLEN COLLECTION,1.38118977533038,103.859599983825,
33C,PARBURY AVENUE,465444,THE LOOKOUT (U/C),1.31717965048235,103.942966483684,name_change,THE LOOKOUT,1.31717965048235,103.942966483684,
439,BELGRAVIA DRIVE,807806,BELGRAVIA ACE (U/C),1.38188737833999,103.864570969959,name_change,BELGRAVIA ACE,1.38188737833999,103.864570969959,
23,POLLEN WALK,807477,POLLEN COLLECTION (U/C),1.38229475196053,103.859569151468,name_change,POLLEN COLLECTION,1.38229475196053,103.859569151468,
555,BELGRAVIA DRIVE,808101,BELGRAVIA ACE (U/C),1.38105637773568,103.86536298033,name_change,BELGRAVIA ACE,1.38105637773568,103.86536298033,
22,POLLEN CRESCENT,807502,POLLEN COLLECTION (U/C),1.38264442988602,103.85890461053,name_change,POLLEN COLLECTION,1.38264442988602,103.85890461053,
39,PARBURY AVENUE,465450,THE LOOKOUT (U/C),1.31746172196764,103.942878758118,name_change,THE LOOKOUT,1.31746172196764,103.942878758118,
29B,PARBURY AVENUE,465434,THE LOOKOUT (U/C),1.31730981955016,103.943176919096,name_change,THE LOOKOUT,1.31730981955016,103.943176919096,
215C,PONGGOL SEVENTEENTH AVENUE,829717,WHITE COVE (U/C),1.41469767979534,103.903166363063,name_change,WHITE COVE,1.41469767979534,103.903166363063,
11,POLLEN VIEW,807176,POLLEN COLLECTION (U/C),1.38081407589768,103.859036355917,name_change,POLLEN COLLECTION,1.38081407589768,103.859036355917,
1,WOODLANDS STREET 31,738581,FUCHUN COMMUNITY CLUB (U/C),1.42958660649594,103.774850125046,name_change,FUCHUN COMMUNITY CLUB (PENDING U/C),1.42958660649594,103.774850125046,
4,POLLEN VIEW,806850,POLLEN COLLECTION (U/C),1.38036061626742,103.85882722159,name_change,POLLEN COLLECTION,1.38036061626742,103.85882722159,
34,PLANTATION CLOSE,690092,OTTO PLACE (U/C),1.34793735286897,103.736758778262,name_change,OTTO PLACE,1.34793735286897,103.736758778262,
6,HOLLAND VILLAGE WAY,279037,SKYE AT HOLLAND (U/C),1.31216454554039,103.792689741396,name_change,SKYE AT HOLLAND,1.31216454554039,103.792689741396,
117,BUKIT BATOK WEST AVENUE 8,659860,ALTURA (U/C),1.36012332124884,103.742108001375,name_change,ALTURA,1.36012332124884,103.742108001375,
80,TENGAH GARDEN AVENUE,699915,PIONEER PRIMARY SCHOOL (U/C),1.35442592930738,103.732790920197,name_change,NIL,1.35361485610214,103.733287640266,
17,POLLEN PLACE,807278,POLLEN COLLECTION (U/C),1.38147887907791,103.859223587039,name_change,POLLEN COLLECTION,1.38147887907791,103.859223587039,
215Q,PONGGOL SEVENTEENTH AVENUE,829765,WHITE COVE (U/C),1.41491229145585,103.902853132468,name_change,WHITE COVE,1.41491229145585,103.902853132468,
31,PARBURY AVENUE,467300,THE LOOKOUT (U/C),1.31718179835871,103.943036785757,name_change,THE LOOKOUT,1.31718179835871,103.943036785757,
113,BUKIT BATOK WEST AVENUE 8,659858,ALTURA (U/C),1.35943485657108,103.74186955616,name_change,ALTURA,1.35943485657108,103.74186955616,
61,MEDIA CIRCLE,139815,BLOOMSBURY RESIDENCES (U/C),1.29444235984052,103.79512874632,name_change,BLOOMSBURY RESIDENCES,1.29444235984052,103.79512874632,
19,POLLEN CRESCENT,807529,POLLEN COLLECTION (U/C),1.38234105998443,103.85913782351,name_change,POLLEN COLLECTION,1.38234105998443,103.85913782351,
35C,PARBURY AVENUE,465448,THE LOOKOUT (U/C),1.31730920785041,103.942977189845,name_change,THE LOOKOUT,1.31730920785041,103.942977189845,
35B,PARBURY AVENUE,465447,THE LOOKOUT (U/C),1.31730946190505,103.942914652697,name_change,THE LOOKOUT,1.31730946190505,103.942914652697,
12,POLLEN WALK,807336,POLLEN COLLECTION (U/C),1.38172912265954,103.85906556557,name_change,POLLEN COLLECTION,1.38172912265954,103.85906556557,
34,POLLEN VIEW,806989,POLLEN COLLECTION (U/C),1.38058769555538,103.859637523012,name_change,POLLEN COLLECTION,1.38058769555538,103.859637523012,
13,POLLEN CRESCENT,807526,POLLEN COLLECTION (U/C),1.38242343752683,103.859276091141,name_change,POLLEN COLLECTION,1.38242343752683,103.859276091141,
39A,PARBURY AVENUE,465451,THE LOOKOUT (U/C),1.31753694792912,103.942880914613,name_change,THE LOOKOUT,1.31753694792912,103.942880914613,
28,HAVELOCK ROAD,59828,UNION SQUARE RESIDENCES (U/C),1.28800108052059,103.843453713687,name_change,UNION SQUARE RESIDENCES,1.28800108052059,103.843453713687,
9,JALAN ANAK BUKIT,589603,THE RESERVE RESIDENCES (U/C),1.33991958805043,103.776935231106,name_change,THE RESERVE RESIDENCES,1.33991958805043,103.776935231106,
433,BELGRAVIA DRIVE,807803,BELGRAVIA ACE (U/C),1.38163415397796,103.864524101431,name_change,BELGRAVIA ACE,1.38163415397796,103.864524101431,
25,POLLEN PLACE,807282,POLLEN COLLECTION (U/C),1.38153715668683,103.859431586878,name_change,POLLEN COLLECTION,1.38153715668683,103.859431586878,
32,POLLEN VIEW,806988,POLLEN COLLECTION (U/C),1.38057299778325,103.859585075253,name_change,POLLEN COLLECTION,1.38057299778325,103.859585075253,
437,BELGRAVIA DRIVE,807805,BELGRAVIA ACE (U/C),1.38189828352328,103.86451312013,name_change,BELGRAVIA ACE,1.38189828352328,103.86451312013,
22,LENTOR CENTRAL,788877,HILLOCK GREEN (U/C),1.38509631948606,103.833849401084,name_change,HILLOCK GREEN,1.38509631948606,103.833849401084,
27A,PARBURY AVENUE,467342,THE LOOKOUT (U/C),1.31747478113658,103.94329998451,name_change,THE LOOKOUT,1.31747478113658,103.94329998451,
7,POLLEN WALK,807469,POLLEN COLLECTION (U/C),1.38211397409079,103.859130298078,name_change,POLLEN COLLECTION,1.38211397409079,103.859130298078,
461,BELGRAVIA DRIVE,807913,BELGRAVIA ACE (U/C),1.38174082180255,103.865348510616,name_change,BELGRAVIA ACE,1.38174082180255,103.865348510616,
383,BELGRAVIA DRIVE,807675,BELGRAVIA ACE (U/C),1.38114836289743,103.864874592666,name_change,BELGRAVIA ACE,1.38114836289743,103.864874592666,
579,BELGRAVIA DRIVE,808113,BELGRAVIA ACE (U/C),1.38106228232975,103.86508621265,name_change,BELGRAVIA ACE,1.38106228232975,103.86508621265,
473,BELGRAVIA DRIVE,807919,BELGRAVIA ACE (U/C),1.38166007601212,103.865776899923,name_change,BELGRAVIA ACE,1.38166007601212,103.865776899923,
15,POLLEN VIEW,807178,POLLEN COLLECTION (U/C),1.38084317995319,103.859140010389,name_change,POLLEN COLLECTION,1.38084317995319,103.859140010389,
1,POLLEN CRESCENT,807504,POLLEN COLLECTION (U/C),1.38258489540044,103.85955935737,name_change,POLLEN COLLECTION,1.38258489540044,103.85955935737,
30,POLLEN VIEW,806987,POLLEN COLLECTION (U/C),1.38055842373224,103.859533068649,name_change,POLLEN COLLECTION,1.38055842373224,103.859533068649,
541,BELGRAVIA DRIVE,808094,BELGRAVIA ACE (U/C),1.38093992281416,103.865980610234,name_change,BELGRAVIA ACE,1.38093992281416,103.865980610234,
24,LENTOR CENTRAL,788878,HILLOCK GREEN (U/C),1.38509631948606,103.833849401084,name_change,HILLOCK GREEN,1.38509631948606,103.833849401084,
507,BELGRAVIA DRIVE,807967,BELGRAVIA ACE (U/C),1.38145491164927,103.865477674363,name_change,BELGRAVIA ACE,1.38145491164927,103.865477674363,
4,POLLEN WALK,807285,POLLEN COLLECTION (U/C),1.38167086663707,103.858858160544,name_change,POLLEN COLLECTION,1.38167086663707,103.858858160544,
15,POLLEN CRESCENT,807527,POLLEN COLLECTION (U/C),1.38239626512235,103.859230483791,name_change,POLLEN COLLECTION,1.38239626512235,103.859230483791,
12,POLLEN PLACE,807205,POLLEN COLLECTION (U/C),1.38104004851578,103.859044558281,name_change,POLLEN COLLECTION,1.38104004851578,103.859044558281,
8,POLLEN VIEW,806852,POLLEN COLLECTION (U/C),1.38038818639121,103.858925600966,name_change,POLLEN COLLECTION,1.38038818639121,103.858925600966,
215B,PONGGOL SEVENTEENTH AVENUE,829716,WHITE COVE (U/C),1.4147558117909,103.90322167929,name_change,WHITE COVE,1.4147558117909,103.90322167929,
31C,PARBURY AVENUE,465439,THE LOOKOUT (U/C),1.31718766121114,103.943257870532,name_change,THE LOOKOUT,1.31718766121114,103.943257870532,
467,BELGRAVIA DRIVE,807916,BELGRAVIA ACE (U/C),1.3817047195914,103.865540249267,name_change,BELGRAVIA ACE,1.3817047195914,103.865540249267,
34,POLLEN PLACE,807233,POLLEN COLLECTION (U/C),1.38119378862191,103.859665179745,name_change,POLLEN COLLECTION,1.38119378862191,103.859665179745,
215L,PONGGOL SEVENTEENTH AVENUE,829761,WHITE COVE (U/C),1.41461905070362,103.902721062966,name_change,WHITE COVE,1.41461905070362,103.902721062966,
17,JALAN ANAK BUKIT,589771,THE RESERVE RESIDENCES (U/C),1.3402896585538,103.778006375027,name_change,THE RESERVE RESIDENCES,1.3402896585538,103.778006375027,
133,LORONG L TELOK KURAU,425570,ONE 33 RESIDENCES (U/C),1.31287480689074,103.914767600499,name_change,NIL,1.31287480689074,103.914767600499,
16,POLLEN PLACE,807207,POLLEN COLLECTION (U/C),1.38107153757391,103.859151003579,name_change,POLLEN COLLECTION,1.38107153757391,103.859151003579,
6,POLLEN PLACE,807202,POLLEN COLLECTION (U/C),1.38099649218381,103.858890611757,name_change,POLLEN COLLECTION,1.38099649218381,103.858890611757,
2,POLLEN VIEW,806849,POLLEN COLLECTION (U/C),1.38034678871089,103.858771306102,name_change,POLLEN COLLECTION,1.38034678871089,103.858771306102,
567,BELGRAVIA DRIVE,808107,BELGRAVIA ACE (U/C),1.38088626549913,103.865577983679,name_change,BELGRAVIA ACE,1.38088626549913,103.865577983679,
39,FLORA DRIVE,509919,KASSIA (U/C),1.35709630624257,103.965501900375,name_change,KASSIA,1.35709630624257,103.965501900375,
6,POLLEN WALK,807286,POLLEN COLLECTION (U/C),1.38168549572186,103.858910244139,name_change,POLLEN COLLECTION,1.38168549572186,103.858910244139,
31B,PARBURY AVENUE,465438,THE LOOKOUT (U/C),1.31718619734408,103.943182624024,name_change,THE LOOKOUT,1.31718619734408,103.943182624024,
377,BELGRAVIA DRIVE,807672,BELGRAVIA ACE (U/C),1.38102341295559,103.864851586104,name_change,BELGRAVIA ACE,1.38102341295559,103.864851586104,
24,POLLEN VIEW,806860,POLLEN COLLECTION (U/C),1.38051548613554,103.859372956361,name_change,POLLEN COLLECTION,1.38051548613554,103.859372956361,
215S,PONGGOL SEVENTEENTH AVENUE,829767,WHITE COVE (U/C),1.4150562546887,103.902919759807,name_change,WHITE COVE,1.4150562546887,103.902919759807,
477,BELGRAVIA DRIVE,807921,BELGRAVIA ACE (U/C),1.38163506951587,103.865909765284,name_change,BELGRAVIA ACE,1.38163506951587,103.865909765284,
23,POLLEN VIEW,807182,POLLEN COLLECTION (U/C),1.38091137835181,103.859383399275,name_change,POLLEN COLLECTION,1.38091137835181,103.859383399275,
435,BELGRAVIA DRIVE,807804,BELGRAVIA ACE (U/C),1.38164494829168,103.864466747971,name_change,BELGRAVIA ACE,1.38164494829168,103.864466747971,
23,PARBURY AVENUE,467337,THE LOOKOUT (U/C),1.31742935333518,103.943071382553,name_change,THE LOOKOUT,1.31742935333518,103.943071382553,
