blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters,is_non_residential,name_formatted,address_formatted
50,GUL ROAD,629351,NIL,1.28789604261493,103.665469812875,location_change,NIL,1.29275911265389,103.668876550303,660.1779135635131,False,50 Gul Road,"50 Gul Road, Singapore 629351"
1999,LORONG 8 TOA PAYOH,319258,TOA PAYOH SOUTH COMMUNITY CLUB,1.33489037473653,103.859378974667,name_change,TOA PAYOH SOUTH COMMUNITY CLUB (PENDING RELOCATION),1.33489037473653,103.859378974667,,True,Toa Payoh South Community Club,"1999 Lorong 8 Toa Payoh Toa Payoh South Community Club, Singapore 319258"
5,AYER CHAWAN PLACE,627869,NIL,1.27139138658537,103.694542326207,location_change,NIL,1.26744707804549,103.691289464791,568.4386900420002,False,5 Ayer Chawan Place,"5 Ayer Chawan Place, Singapore 627869"
2,OWEN ROAD,218842,OWEN HOUSE BY HABYT,1.31170733332103,103.854953206249,name_change,NIL,1.31170733332103,103.854953206249,,False,2 Owen Road,"2 Owen Road, Singapore 218842"
70A,BEDOK RESERVOIR ROAD,479312,EUNOS COMMUNITY CLUB (TEMP OFFICE),1.33230754120576,103.913455267951,name_change,TEMPORARY SITE OFFICE,1.33242605678847,103.913396070774,,True,Eunos Community Club (temp Office),"70A Bedok Reservoir Road Eunos Community Club (temp Office), Singapore 479312"
844,YISHUN STREET 81,760844,KHATIB CENTRAL,1.41562517345068,103.835446503581,name_change,KAHTIB CENTRAL,1.41562517345068,103.835446503581,,False,844 Yishun Street 81,"844 Yishun Street 81, Singapore 760844"
12,LORONG 12 GEYLANG,398993,GOSTAY HOTEL,1.31140044123756,103.878121314712,name_change,NIL,1.31140044123756,103.878121314712,,True,Gostay Hotel,"12 Lorong 12 Geylang Gostay Hotel, Singapore 398993"
60,TUAS SOUTH AVENUE 9,637607,NIL,1.28758125005723,103.646458903436,location_change,NIL,1.28724649182866,103.640099217979,707.9654913272576,False,60 Tuas South Avenue 9,"60 Tuas South Avenue 9, Singapore 637607"
4,TAMPINES STREET 91,528907,PATHLIGHT SCHOOL (TAMPINES),1.34711275884527,103.939451879381,name_change,NIL,1.34711275884527,103.939451879381,,True,Pathlight School (tampines),"4 Tampines Street 91 Pathlight School (tampines), Singapore 528907"
25,JALAN KAKATUA,598543,JURONG PARK,1.34406220300547,103.766278196846,name_change,INNATE MONTESSORI PTE. LTD.,1.34406219315124,103.766278202829,,True,Jurong Park,"25 Jalan Kakatua Jurong Park, Singapore 598543"
20,TOH YI DRIVE,596569,BUKIT TIMAH COMMUNITY CLUB,1.34044437484729,103.771709459352,name_change,BUKIT TIMAH COMMUNITY CLUB (PENDING U/C),1.34044437484729,103.771709459352,,True,Bukit Timah Community Club,"20 Toh Yi Drive Bukit Timah Community Club, Singapore 596569"
26,CAVAN ROAD,209854,NEST HOTEL,1.31087924800926,103.861821440459,name_change,HOTEL SNOW LAVENDER,1.31087924800926,103.861821440459,,True,Nest Hotel,"26 Cavan Road Nest Hotel, Singapore 209854"
